# concept<TAB>relations<TAB>directly authored text
냉동기	function,process	냉동기는 냉매를 압축, 응축, 팽창, 증발시키며 물이나 공기에서 열을 밖으로 옮긴다.
공랭식칠러	function,boundary	공랭식칠러는 외기와 팬으로 냉매 열을 버려 냉각탑이 필요 없지만 높은 외기온의 영향을 받는다.
수랭식칠러	function,comparison	수랭식칠러는 공랭식보다 냉각수로 응축열을 안정적으로 제거해 큰 건물 부하에 대응한다.
냉각탑	function,process	냉각탑은 따뜻한 냉각수 일부를 증발시켜 남은 물의 열을 대기로 방출한다.
팬코일유닛	function,role	팬코일유닛은 실내 공기를 냉온수 코일에 통과시켜 개별 구역의 냉난방을 담당한다.
에어핸들링유닛	function,role	에어핸들링유닛은 공기를 여과하고 냉각, 가열, 가습한 뒤 여러 공간으로 공급한다.
증발코일	function,part_of,process	증발코일 안에서 냉매가 기화하며 지나가는 공기의 열과 수분을 흡수한다.
응축코일	function,part_of,process	응축코일은 압축된 냉매의 열을 외부 공기나 물에 내보내 액체 상태로 만든다.
압축기	function,part_of,role	압축기는 냉매 증기의 압력과 온도를 높여 냉동 회로를 순환하게 하는 구동 부품이다.
팽창밸브	function,part_of,state	팽창밸브는 냉매 유량과 압력을 낮춰 증발코일에 필요한 양만 공급한다.
룸서모스탯	function,state	룸서모스탯은 실내 온도를 설정값과 비교해 난방 또는 냉방 장치에 운전 신호를 보낸다.
습도조절기	function,state	습도조절기는 상대습도가 범위를 벗어나면 가습기나 제습 장치를 켜고 끈다.
CO2센서	function,boundary	CO2센서는 사람 밀집과 환기 부족을 추정하지만 모든 냄새와 유해가스를 대표하지는 않는다.
차압센서	function,comparison	차압센서는 두 공간이나 필터 앞뒤 압력을 비교해 공기 흐름과 막힘 상태를 판단한다.
유량센서	function,role	유량센서는 배관이나 덕트를 지나는 유체의 속도와 양을 측정해 제어기에 전달한다.
동파방지히터	function,state	동파방지히터는 주변 온도가 낮아질 때 배관에 열을 주어 내부 물이 어는 것을 막는다.
가변속드라이브	function,part_of,state	가변속드라이브는 모터에 공급하는 주파수를 바꿔 팬과 펌프의 회전수와 에너지 사용을 조절한다.
존밸브	function,state	존밸브는 특정 방의 요구에 따라 해당 난방수 회로를 열거나 닫아 구역별 온도를 맞춘다.
건물자동제어기	function,role	건물자동제어기는 센서값과 시간표를 모아 냉난방, 환기, 펌프 운전을 함께 조정한다.
스케줄타이머	function,state	스케줄타이머는 지정한 요일과 시각에 설비를 켜거나 꺼 비사용 시간의 운전을 줄인다.
VAV박스	function,state	VAV박스는 구역 부하에 맞춰 공급 공기량을 바꾸면서 덕트 압력과 실내 온도를 조절한다.
CAV박스	function,boundary	CAV박스는 일정한 공기량을 유지하며 온도나 재열로 부하를 맞추고 유량을 크게 바꾸지는 않는다.
재열코일	function,part_of,role	재열코일은 제습 과정에서 차가워진 공급 공기를 다시 데워 실내가 과냉되는 것을 막는다.
가습기	function,process	가습기는 물을 증기나 미세 방울로 공기에 넣어 건조한 실내의 수분량을 높인다.
제습코일	function,process	제습코일은 공기를 이슬점 아래로 냉각해 수증기를 물방울로 응축하고 배수한다.
공기혼합댐퍼	function,state	공기혼합댐퍼는 외기와 환류 공기의 통로 비율을 바꿔 공급 공기 온도와 환기량을 맞춘다.
외기댐퍼	function,state	외기댐퍼는 공기질과 냉방 조건에 따라 바깥 공기 유입 면적을 조절한다.
리턴에어그릴	function,part_of,role	리턴에어그릴은 실내 공기를 회수 덕트로 받아 공기처리 장치에 다시 보내는 입구다.
소음기	function,part_of,attribute	덕트 소음기는 흡음재와 굴곡 통로로 팬과 공기 흐름의 소리를 줄이면서 공기는 통과시킨다.
방진행거	function,part_of,process	방진행거의 스프링이나 고무는 매달린 설비의 진동이 천장 구조로 전달되는 것을 완화한다.
정수필터	function,role	정수필터는 급수의 입자와 특정 용해 성분을 줄여 사용 목적에 맞는 물을 만든다.
침전필터	function,classification,subclass_of	침전필터는 녹, 모래, 부유 고형물을 체로 잡는 정수 전처리 필터의 하위 유형이다.
카본블록필터	function,attribute	압축 활성탄의 카본블록필터는 염소와 냄새 성분을 흡착하고 미세 입자 통과를 줄인다.
연수기	function,process	연수기는 이온교환수지로 물의 칼슘과 마그네슘을 바꿔 배관과 히터의 스케일을 줄인다.
자외선정수기	function,boundary	자외선정수기는 흐르는 물의 미생물 증식을 억제하지만 염분과 중금속을 제거하지는 않는다.
수도꼭지살균기	function,role	수도꼭지살균기는 토출구 주변에 빛이나 소독 성분을 적용해 접촉 표면의 오염을 줄인다.
변기시트살균기	function,state	변기시트살균기는 사용 사이에 표면을 닦거나 살균해 다음 사용자의 접촉 위험을 낮춘다.
자동비누공급기	function,state	자동비누공급기는 손을 감지하면 정해진 양의 비누를 내보내 용기 접촉을 줄인다.
핸드드라이어	function,process	핸드드라이어는 빠른 따뜻한 공기로 손 표면의 물을 증발시키고 밀어낸다.
바닥세척수전	function,boundary	바닥세척수전은 호스에 많은 세척수를 공급하며 음용을 위한 위생 토출구와 분리한다.
누수감지기	function,state	누수감지기는 바닥이나 배관 주변의 물을 감지하면 경보와 차단 신호를 보낸다.
자동차단밸브	function,state	자동차단밸브는 누수나 위험 신호를 받으면 급수 통로를 닫아 추가 방출을 막는다.
동파방지밸브	function,state	동파방지밸브는 배관 온도가 위험하게 낮아지면 소량의 물을 흘려 정체수 결빙을 줄인다.
압력계	function,boundary	압력계는 배관 유체가 미는 힘을 표시하지만 흐르는 전체 물량은 직접 재지 않는다.
배관온도계	function,role	배관온도계는 관 안이나 표면의 온도를 읽어 열원과 순환계의 운전 상태를 확인하게 한다.
유량계	function,process	유량계는 일정 시간 동안 배관을 통과한 물이나 가스의 양을 측정하고 누적한다.
차압계	function,comparison	차압계는 필터나 펌프 양쪽의 압력 차를 직접 보여 막힘과 성능 변화를 판단하게 한다.
배관스트레이너	function,part_of,role	배관스트레이너는 유체 속 큰 이물을 망에 붙잡아 밸브와 펌프 안으로 들어가는 것을 막는다.
에어벤트	function,part_of,state	에어벤트는 배관 높은 곳에 모인 공기가 차면 열려 내보내고 물이 닿으면 닫힌다.
진공브레이커	function,state	진공브레이커는 배관 압력이 대기보다 낮아지면 공기를 받아 오염수가 빨려 되돌아가는 것을 막는다.
중수재이용장치	function,process	중수재이용장치는 세면과 샤워 배수를 처리해 변기 세정과 조경용수로 다시 공급한다.
빗물이용탱크	function,role	빗물이용탱크는 지붕 유출수를 저장해 관수와 청소에 쓰고 상수 사용량을 줄인다.
음식점배기세정기	function,process	음식점배기세정기는 조리 배기의 기름 입자와 냄새 성분을 세정액이나 필터로 줄인 뒤 방출한다.
주방보충급기장치	function,role	주방보충급기장치는 후드가 빼낸 만큼의 바깥 공기를 공급해 실내 과도한 음압을 막는다.
실내공기청정기	function,boundary	실내공기청정기는 순환 공기의 입자와 일부 냄새를 줄이지만 필요한 외기 환기를 대체하지 않는다.
천장형카세트에어컨	function,classification,subclass_of	천장에 매립되어 여러 방향으로 바람을 내는 천장형카세트에어컨은 실내기 형식의 하위 유형이다.
멀티스플릿에어컨	function,role	멀티스플릿에어컨은 한 실외기에 여러 실내기를 연결해 방별 냉난방을 독립 조절한다.
이동식에어컨	function,boundary	이동식에어컨은 본체를 옮길 수 있지만 뜨거운 응축 공기를 창 밖으로 빼는 배기호스가 필요하다.
복사냉방패널	function,process	복사냉방패널은 차가운 표면으로 사람과 물체의 복사열을 흡수해 큰 바람 없이 서늘하게 한다.
지열히트펌프	function,comparison	지열히트펌프는 외기보다 온도 변화가 작은 지중과 열을 교환해 계절 효율을 높인다.
스프링클러헤드	function,state	스프링클러헤드는 주변 열이 기준에 이르면 봉인이 풀려 해당 지점에 물을 분사한다.
알람밸브	function,part_of,state	알람밸브는 스프링클러 배관에 물이 흐르기 시작하면 경보 장치로 압력 신호를 보낸다.
소화전펌프	function,role	소화전펌프는 화재 때 소화 배관의 압력과 유량을 높여 호스와 스프링클러에 물을 공급한다.
제연팬	function,role	제연팬은 화재 구역의 연기를 배출하거나 피난 공간에 깨끗한 공기를 보내 시야와 호흡 조건을 지킨다.
제연댐퍼	function,state	제연댐퍼는 화재 시나리오에 따라 특정 덕트를 열고 다른 구역은 닫아 연기 흐름을 통제한다.
계단가압팬	function,comparison	계단가압팬은 화재실보다 피난계단 압력을 높여 문틈으로 연기가 들어오는 것을 막는다.
연기배출창	function,state	연기배출창은 화재 신호나 열에 의해 열려 천장에 모인 뜨거운 연기를 밖으로 내보낸다.
드렌처헤드	function,classification,subclass_of	드렌처헤드는 개구부와 외벽에 물막을 형성하는 개방형 소화수 방출 헤드의 하위 유형이다.
방화구획관통재	function,part_of,role	방화구획관통재는 배관과 케이블 주변 틈을 내화 재료로 막아 불과 연기가 벽을 통과하는 것을 지연한다.
배관보온재	function,part_of,attribute	배관보온재는 온수의 열 손실과 냉수관 표면 결로를 줄이는 연속 단열층이다.
