concept|relations|other_type|text
번호 중복 해소|function,state||장과 표, 그림 목록을 합쳐 같은 종류 안의 번호를 대조한다. 서로 다른 두 항목에 같은 번호가 남지 않을 때 번호 중복 해소가 성립한다.
문서 구조 검산 담당자|process,role||편집자가 만든 장 번호와 교차 참조를 다른 검토자가 처음부터 다시 센다. 문서 구조 검산 담당자는 독립 계산 결과와 편집본이 다른 지점을 찾아 재수정하도록 넘긴다.
암호 파일 접근 실패|state,other|권한 부족|암호를 요구하는 입력 파일에 대해 현재 계정에는 해제 권한이 없었다. 암호 파일 접근 실패를 보고하고 보호를 피하는 복사나 변환은 시도하지 않는다.
권한 경계 준수 절차|process,state,function||작업자는 승인된 입력과 산출 경로만 열어 처리한다. 권한 경계 준수 절차는 보호 원본이나 범위 밖 폴더에 쓰기 작업이 발생하지 않게 한다.
본문 누락 탐지 절차|process,state,function||원문의 문단별 식별자를 변환본의 대응 문단과 맞춰 본다. 본문 누락 탐지 절차는 개수와 내용 연결이 끊긴 지점을 찾아 빠진 문장을 복구하게 한다.
문체 변환 기능|function,process||승인된 구간의 어미와 문장 구조를 지정 문체에 맞춰 고친다. 문체 변환 기능은 표현을 바꾸면서도 수치와 조건, 예외를 그대로 유지한다.
의미 보존 확인|function,process,state||원문과 변환문에서 주장 대상과 적용 조건, 결론을 각각 뽑아 대조한다. 세 요소가 모두 일치할 때 의미 보존 확인으로 판정한다.
내용 대조 담당자|function,process,role||도메인 담당자는 편집본의 수치와 논리 연결을 원문과 비교한다. 내용 대조 담당자는 의미 검토를 맡고 글꼴과 배치는 형식 담당에게 분리한다.
판독 불가 문장 보고|process,state,other|원문 의미 불명|뜻이 두 갈래로 읽히는 문장을 발견하면 위치와 앞뒤 맥락을 기록한다. 판독 불가 문장 보고에는 가능한 해석을 질문으로 제시하고 답을 추정해 수정하지 않는다.
보류 항목 인계 절차|function,process||미확정 문장마다 현재 상태와 답해야 할 결정자를 붙인다. 보류 항목 인계 절차는 이 목록을 다음 담당자에게 넘겨 열린 질문이 누락되지 않게 한다.
표 합계 검산 절차|process,state||각 표의 행 합계와 열 합계를 원자료에서 다시 계산한다. 표 합계 검산 절차는 변환 중 빠진 값이나 잘못 옮긴 숫자를 계산 차이로 찾는다.
단위 표기 통일 기능|function,process,state||승인된 단위 기호를 본문과 표에 같은 방식으로 표시한다. 단위 표기 통일 기능은 표기만 맞추며 값의 크기와 환산 기준은 바꾸지 않는다.
수치 일치 확인|function,state||원문과 변환본의 숫자, 단위, 양음 부호를 항목별로 연결한다. 모든 값이 대응하고 누락이 0건일 때 수치 일치 확인이 성립한다.
수치 검토 담당자|process,role||분석가는 표의 값이 본문 요약과 일치하는지 검산한다. 수치 검토 담당자가 차이를 표시하면 편집자는 전사나 표시 오류만 고쳐 재검토를 요청한다.
계산식 누락 보고|state,other|근거 계산 결측|합계 값은 적혀 있지만 원자료와 계산식이 없어 결과를 재현할 수 없다. 계산식 누락 보고에 이 한계를 적고 원문의 수치를 추정값으로 고쳐 쓰지 않는다.
재현 불가 표시 기능|process,state,function||근거 부족으로 다시 계산할 수 없는 값에는 별도 상태 표지를 붙인다. 재현 불가 표시 기능은 그 항목을 실패나 보류로 남겨 검증된 수치와 섞이지 않게 한다.
글꼴 포함 점검 절차|process,state||PDF 속성에서 사용 글꼴의 포함 여부를 먼저 확인한다. 글꼴 포함 점검 절차는 다른 환경에서도 다시 렌더링해 대체 글꼴이 생기는지 검증한다.
이미지 압축 기능|function,process||사본 이미지의 해상도와 압축률을 조정해 문서 크기를 줄인다. 이미지 압축 기능은 판독 가능한 화질 기준을 지키고 원본 이미지는 별도로 보존한다.
파일 크기 적합 판정|function,state||완성 파일의 용량을 제출 상한과 비교하고 확대 화면에서 그림과 글자를 살핀다. 제한 아래의 크기와 판독 가능성을 모두 만족할 때 파일 크기 적합 판정으로 기록한다.
시각 품질 검토 담당자|process,role||검토자는 렌더링된 페이지를 실제 크기와 확대 화면으로 확인한다. 시각 품질 검토 담당자는 잘림과 깨짐, 낮은 대비를 판정해 수정 페이지를 편집자에게 지정한다.
렌더러 오류 보고|state,other|도구 실행 실패|페이지 생성이 중단되면 사용한 명령과 실행 환경, 오류 메시지를 보존한다. 렌더러 오류 보고가 남은 작업은 시각 검사를 통과한 것으로 처리하지 않는다.
대체 검증 기능|process,state,function||기본 렌더러를 쓸 수 없을 때 다른 뷰어에서 파일 열림과 페이지 수를 확인한다. 대체 검증 기능은 이 결과를 기록하면서 원래 렌더링이 미실행이라는 사실도 별도로 남긴다.
파일명 규칙 점검 절차|process,state,function||산출 파일의 접두사와 날짜, 버전, 확장자를 네 칸으로 나눈다. 파일명 규칙 점검 절차는 각 값을 지정 양식과 대조해 잘못된 이름을 찾는다.
버전 번호 부여 기능|function,process,state||현재 승인본의 번호를 확인한 뒤 다음 사용 가능한 번호를 선택한다. 버전 번호 부여 기능은 새 이름으로 산출물을 만들고 기존 파일을 덮어쓰지 않는다.
버전 충돌 없음|function,state||폴더에서 같은 파일명을 가진 항목의 해시와 위치를 확인한다. 서로 다른 내용이 같은 이름으로 남지 않을 때 버전 충돌 없음이 성립한다.
문서 관리 담당자|process,role||담당자는 원본과 작업본, 승인본을 서로 다른 위치에 분류한다. 문서 관리 담당자는 최신 승인본에 명확한 표지를 붙이고 이전 판의 이력도 보존한다.
기존 파일 충돌 보고|state,other|출력경로 충돌|저장하려는 이름이 이미 존재하면 두 파일의 경로와 해시를 먼저 확인한다. 기존 파일 충돌 보고에는 덮어쓰기 대신 선택 가능한 새 이름을 제시한다.
안전 저장 기능|process,state,function||충돌이 있으면 새 경로에 결과를 저장하고 열림과 내용을 검증한다. 안전 저장 기능은 사용자 승인 전까지 기존 파일을 수정하거나 지우지 않는다.
메타데이터 점검 절차|process,state||문서 속성에서 제목과 주제, 작성 기관, 숨은 작성자 값을 읽는다. 메타데이터 점검 절차는 공개에 불필요한 개인정보가 남았는지 확인한다.
개인정보 제거 기능|function,process||공개 승인 범위를 기준으로 숨은 속성과 불필요한 식별자를 목록화한다. 개인정보 제거 기능은 공개본 사본에서만 그 값을 지우고 보호 원본은 보존한다.
보안 검사 완료|function,process,state||본문과 주석, 파일 속성, 첨부물을 각각 검사해 금지 정보를 찾는다. 네 영역의 발견 건수가 모두 0일 때 보안 검사 완료가 성립한다.
보안 검사 담당자|function,process,role||자동 탐지 결과를 사람이 원문 문맥과 대조한다. 보안 검사 담당자는 업무상 필요한 정보와 제거할 노출 정보를 나눠 편집자에게 전달한다.
삭제 권한 부족 보고|state,other|권한 제한|숨은 속성을 지우려 했지만 현재 계정에 파일 속성 변경 권한이 없었다. 삭제 권한 부족 보고에는 남은 값의 위치와 필요한 권한을 구체적으로 적는다.
비공개본 격리 기능|process,state||원자료는 공개 산출 폴더와 분리된 보호 위치로 옮겨 접근 범위를 제한한다. 비공개본 격리 기능은 배포본 검증 중에도 원자료가 함께 전달되지 않게 한다.
인용 목록 점검 절차|process,state||본문의 인용 표식에서 참고문헌 항목으로, 다시 항목에서 본문으로 연결을 따라간다. 인용 목록 점검 절차는 어느 방향에서도 빠진 대상이 없는지 확인한다.
인용 양식 변환 기능|function,process||저자와 연도, 제목의 배열을 승인된 스타일에 맞춰 다시 표시한다. 인용 양식 변환 기능은 제공된 서지정보만 사용하고 빠진 출처 내용을 만들어 넣지 않는다.
출처 연결 완료|function,state||고아 인용과 본문에서 쓰이지 않은 문헌을 목록으로 뽑아 정책 예외와 대조한다. 허용 근거가 있는 항목만 남을 때 출처 연결 완료가 성립한다.
출처 검토 담당자|process,role||편집자는 참고문헌의 표시 형식과 번호 연결을 정리한다. 출처 검토 담당자는 각 자료가 주장 근거로 적합한지 별도로 확인한다.
접근 불가 링크 보고|process,state,other|외부자료 접근 실패|접근 불가 링크 보고는 확인 시각과 주소를 남기고 출처가 거짓이라고 단정하지 않는다.
링크 보류 표시 기능|process,state,function||링크 보류 표시 기능은 검증하지 못한 주소를 별도 목록에 남겨 확인된 링크와 구분한다.
페이지 여백 점검 절차|process,state,function||페이지 여백 점검 절차는 인쇄 안전 영역과 머리글·바닥글의 겹침을 확인한다.
레이아웃 조정 기능|function,process||레이아웃 조정 기능은 표와 그림을 재배치하지만 본문 순서와 의미를 승인 없이 바꾸지 않는다.
인쇄 적합 판정|function,state||인쇄 적합 판정은 재단 여백, 글꼴, 해상도와 페이지 크기가 모두 기준을 만족할 때다.
인쇄 검수 담당자|process,role||인쇄 검수 담당자는 화면뿐 아니라 출력 미리보기에서 잘림과 색 변화를 점검한다.
프린터 부재 보고|state,other|검증환경 부재|프린터 부재 보고는 실제 종이 출력 미실행을 밝히고 화면 검증과 구분한다.
미실행 검사 표시 기능|process,state,function||미실행 검사 표시 기능은 환경상 못 한 항목을 통과 수치에 포함하지 않는다.
목차 링크 점검 절차|process,state||목차 링크 점검 절차는 각 항목이 정확한 장의 첫 제목으로 이동하는지 확인한다.
책갈피 생성 기능|function,process,state||책갈피 생성 기능은 제목 계층에 맞춰 탐색 구조를 만들고 숨은 문단을 포함하지 않는다.
탐색 구조 완성|function,state||탐색 구조 완성은 목차·책갈피·내부참조가 같은 계층을 가리킬 때다.
탐색 기능 검토 담당자|process,role||탐색 기능 검토 담당자는 여러 뷰어에서 링크와 책갈피 동작을 확인한다.
뷰어 간 차이 보고|state,other|호환성 문제|뷰어 간 차이 보고는 프로그램별 증상과 영향을 기록하고 한 환경 성공을 전체 성공으로 확대하지 않는다.
호환판 생성 기능|process,state,function||호환판 생성 기능은 승인된 범위에서 별도 파일을 만들고 원래 고품질본을 보존한다.
변경 목록 점검 절차|process,state||변경 목록 점검 절차는 실제 diff와 기록 항목이 모두 대응하는지 확인한다.
변경 요약 생성 기능|function,process||변경 요약 생성 기능은 사용자 판단에 필요한 핵심 수정과 보호 범위를 간결하게 묶는다.
감사 추적 완료|function,process,state||감사 추적 완료는 각 변경의 원인·승인·결과를 파일과 연결할 수 있을 때다.
감사 내용 검토 담당자|function,process,role||감사 내용 검토 담당자는 다른 검토자가 로그와 결과 파일을 대조해 누락을 찾는다.
이전 기록 소실 보고|process,state,other|이력 결측|이전 기록 소실 보고는 복구 불가능한 버전과 영향 범위를 밝히고 연속 이력을 가장하지 않는다.
현재 상태 기준선 설정|process,state||현재 상태 기준선 설정은 남아 있는 정본의 해시와 메타데이터를 저장해 이후 변경을 추적한다.
패키지 구조 점검 절차|process,state||패키지 구조 점검 절차는 원본·최종본·검토자료가 지정 폴더에 있는지 확인한다.
압축 파일 생성 기능|function,process,state||압축 파일 생성 기능은 폴더 구조를 보존하고 임시파일과 비공개본을 제외한다.
압축 해제 확인|function,state||압축 해제 확인은 새 위치에서 모든 납품 파일이 열리고 해시가 원본과 같을 때다.
패키지 검사 담당자|process,role||패키지 검사 담당자는 압축 전후 파일목록과 크기를 대조한다.
저장 공간 부족 보고|state,other|시스템 자원 부족|저장 공간 부족 보고는 생성 중단 시점과 불완전 파일을 표시하고 완료로 넘기지 않는다.
저장 공간 확보 후 재개|process,state,function||저장 공간 확보 후 재개는 안전한 출력 위치를 확인한 뒤 처음부터 패키지를 다시 검증한다.
납품 목록 점검 절차|process,state||납품 목록 점검 절차는 사용자 요청과 실제 파일을 한 줄씩 대응시킨다.
인계문 작성 기능|function,process||인계문 작성 기능은 파일 링크, 검증수치, 보류 항목과 재현 방법을 제공한다.
사용자 인계 완료|function,process,state||사용자 인계 완료는 결과 위치와 제한사항이 전달되고 누락 산출물이 없을 때다.
인계 내용 검토 담당자|function,process,role||인계 내용 검토 담당자는 처음 요청과 최종 보고를 비교해 과업 누락을 찾는다.
전송 실패 보고|process,state,other|외부전달 실패|전송 실패 보고는 파일 생성 성공과 공유 실패를 분리해 후속 전달 경로를 요청한다.
로컬 결과 보존 기능|process,state,function||로컬 결과 보존 기능은 외부 전송이 실패해도 검증된 파일과 해시를 안전한 위치에 유지한다.
요구 사항 회귀 점검|process,state,function||요구 사항 회귀 점검은 마지막 수정 뒤 이미 통과한 금지·범위·형식 항목이 깨지지 않았는지 다시 본다.
전체 감사 실행 기능|function,process||전체 감사 실행 기능은 구조·내용·보안·시각·패키지 검사를 한 번에 재실행한다.
회귀 검사 통과|function,state||회귀 검사 통과는 수정 뒤 새 오류가 0이고 기존 실패도 모두 해소됐을 때다.
독립 감사 담당자|process,role||독립 감사 담당자는 작성에 참여하지 않은 검토자가 산출물과 로그를 다시 확인한다.
감사 도구 중단 보고|state,other|검사도구 실패|감사 도구 중단 보고는 마지막 완료 항목과 미검사 범위를 기록해 부분 결과를 전체 통과로 보지 않는다.
수동 대조 보완 기능|process,state,function||수동 대조 보완 기능은 자동검사가 놓친 한국어 조사와 의미 누락을 사람이 확인하게 한다.
최종 결정 확인 절차|process,state||최종 결정 확인 절차는 승인·보류·거절된 요청이 정확히 반영됐는지 대화기록과 대조한다.
승인본 고정 기능|function,process||승인본 고정 기능은 최종 해시와 버전을 기록하고 후속 수정은 새 버전으로 분기한다.
프로젝트 완료|function,state||프로젝트 완료는 산출물 생성, 검증, 승인본 고정, 사용자 인계가 모두 끝난 경우다.
완료 판정 책임자|process,role||완료 판정 책임자는 준비와 실행, 검증을 구분해 증거가 없는 성공을 보고하지 않는다.
사용자 회신 대기|state,other|외부승인 대기|사용자 회신 대기는 결과가 준비됐지만 승인 전이라는 상태를 명시해 완료와 구분한다.
후속 작업 분리 기능|function,process||후속 작업 분리 기능은 새 요구를 현재 완료조건에 몰래 합치지 않고 별도 작업으로 등록한다.
보호 파일 해시 점검|process,state||보호 파일 해시 점검은 작업 전후 원본과 범위 밖 파일의 SHA-256을 대조한다.
변경 범위 증명 기능|function,process,state||변경 범위 증명 기능은 허용 산출물만 새로 생겼고 보호 파일은 같다는 결과를 보고한다.
무결성 확인 완료|function,state||무결성 확인 완료는 보호 해시 불일치와 누락 파일이 모두 0일 때다.
무결성 검토 담당자|process,role||무결성 검토 담당자는 기준선과 종료목록을 독립적으로 비교해 우발 변경을 찾는다.
기준선 부재 보고|state,other|감사 기준 결측|기준선 부재 보고는 보호 여부를 증명할 수 없는 한계를 밝히고 임의로 일치 판정을 만들지 않는다.
재현 정보를 보존하는 기능|process,state,function||재현 정보를 보존하는 기능은 사용한 원고·도구·명령·검사 결과를 산출물과 함께 남긴다.
작업 재개 확인 절차|process,state||작업 재개 확인 절차는 중단 뒤 source 행 수, 생성파일, 감사상태를 대조해 마지막 정상 지점을 찾는다.
중복 작업 방지 기능|function,process||중복 작업 방지 기능은 이미 확정된 단계를 다시 쓰지 않고 실패한 검사부터 이어 간다.
재개 지점 확정|function,process,state||재개 지점 확정은 완료·부분·미착수 항목이 실제 파일 증거와 일치할 때다.
재개 관리 담당자|function,process,role||재개 관리 담당자는 이전 로그와 현 파일을 비교해 누락과 중복을 막는다.
중단 원인 미상 보고|process,state,other|중단정보 결측|중단 원인 미상 보고는 추측 대신 관찰된 파일 상태와 확인할 수 없는 범위를 적는다.
안전 재실행 기능|process,state,function||안전 재실행 기능은 대상 출력만 다시 만들고 보호 파일을 덮어쓰지 않는다.
최종 성과 검산 절차|process,state,function||최종 성과 검산 절차는 첫 요구의 모든 산출물과 수치가 마지막 보고에 포함됐는지 확인한다.
최종 성과 보고 기능|function,process||최종 성과 보고 기능은 무엇을 만들고 검증했는지, 무엇은 하지 못했는지 결과부터 명확히 전달한다.
검증 증거 연결 완료|function,state||검증 증거 연결 완료는 각 완료 주장에 파일·수치·감사 결과가 대응할 때 성립한다.
성과 보고 담당자|process,role||성과 보고 담당자는 핵심 결과와 제한을 사용자가 다시 확인하지 않아도 되도록 정리한다.
잔여 과업 없음 판정|state,other|종료 상태|잔여 과업 없음 판정은 요청 범위의 실행·검증·인계가 모두 끝났다는 증거를 확인한 뒤에만 내린다.
실전 과업 최종 완료|process,state,function||실전 과업 최종 완료는 요구 분석에서 파일 생성, 전수 감사, 보호 검증, 결과 인계까지 연결된 상태다.
입력 인코딩 점검 절차|process,state||입력 인코딩 점검 절차는 한글 깨짐과 제어문자를 찾고 원문을 다른 문자셋으로 임의 재해석하지 않는다.
UTF-8 저장 기능|function,process||UTF-8 저장 기능은 한국어를 이스케이프 문자열로 바꾸지 않고 읽을 수 있는 형태로 보존한다.
문자 무결성 확인 완료|function,state||문자 무결성 확인 완료는 깨진 글자와 비정상 이스케이프가 0일 때다.
문자 검수 담당자|process,role||문자 검수 담당자는 자동 플래그와 실제 문장을 대조해 의미 손상을 확인한다.
인코딩 판별 실패 보고|state,other|문자체계 불확실|인코딩 판별 실패 보고는 추정 저장을 멈추고 원본 형식과 복구 필요를 알린다.
별도 사본 복구 기능|process,state||별도 사본 복구 기능은 손상 가능 원본을 보존한 채 새 파일에서만 문자 복원을 시도한다.
문장 중복 점검 절차|process,state||문장 중복 점검 절차는 exact text와 반복 어절을 찾아 보일러플레이트를 검출한다.
유사도 감사 기능|function,process||유사도 감사 기능은 문자 n-gram 점수를 계산하고 높은 쌍을 사람이 검토하게 한다.
중복 없음 판정|function,state||중복 없음 판정은 개념·문장·누출 문구가 모두 0이고 높은 유사쌍이 승인됐을 때다.
언어 품질 검토 담당자|process,role||언어 품질 검토 담당자는 조사·어순·번역투 플래그를 전수 확인해 실제 오류만 고친다.
형태 분석기 부재 보고|state,other|감사도구 의존성 결측|형태 분석기 부재 보고는 수행하지 못한 자동검사를 밝히고 수동 조사 대조를 별도 수치로 남긴다.
수동 문장 감사 기능|process,state,function||수동 문장 감사 기능은 primary concept가 실제 문장에 있고 조사와 의미가 자연스러운지 행별로 확인한다.
관계 라벨 점검 절차|process,state,function||관계 라벨 점검 절차는 통제어휘·개수·중복·문장 의미의 일치를 검사한다.
관계 분포 보고 기능|function,process,state||관계 분포 보고 기능은 13개 relation을 0인 항목까지 세고 other의 의미 유형을 따로 요약한다.
관계 검사 통과|function,process,state||관계 검사 통과는 통제 밖 라벨과 레코드 내부 중복이 0일 때다.
관계 감사 담당자|function,process,role||관계 감사 담당자는 자동 집계 뒤 문장의 실제 관계가 라벨과 맞는지 사람이 검토한다.
의미 판정 보류 보고|process,state,other|라벨 해석 불확실|의미 판정 보류 보고는 통제 라벨을 억지로 적용하지 않고 other를 쓴 이유와 재검토 대상을 남긴다.
최종 품질 잠금|process,state||최종 품질 잠금은 모든 감사 통과 뒤 파일 해시를 고정하고 이후 변경은 재감사를 요구한다.
