concept|relations|other_type|text
붕괴 건물 접근 경계선|attribute,boundary||벽체 안정성의 측정 오차가 작아 보여도 대원 안전거리에는 직접 영향을 준다. 오차를 더한 붕괴 건물 접근 경계선 바깥에서 진입 준비를 한다.
대피 버스 좌석 오차|state,attribute,boundary||명목 좌석 수에는 휠체어 고정공간으로 사라지는 자리가 반영되지 않았다. 대피 버스 좌석 오차를 뺀 수를 실제 탑승 가능 인원으로 분류한다.
환자 수 예측 분산|comparison,attribute,state||평균 환자 수가 같아도 어떤 시나리오에서는 짧은 시간에 요청이 몰린다. 환자 수 예측 분산이 큰 권역에는 급증 경우와 비교해 예비 의료조를 둔다.
수색 대상 신원 경계|boundary,state,comparison||같은 이름과 비슷한 나이를 가진 두 신고가 들어왔다. 주소와 연락처가 확인될 때까지 수색 대상 신원 경계에서 두 사람을 합치지 않는다.
피복손상 원인미상|state,other|원인 불확실성|전선 피복의 찢김은 충격과 침수 모두로 생길 수 있다. 피복손상 원인미상을 자재 결함 하나로 단정하지 말고 두 경로를 검사한다.
바람예보 모형차|comparison,state,boundary||산불모형과 항공모형이 서로 다른 돌풍 범위를 냈다. 바람예보 모형차에서 공통으로 위험한 조건을 헬기와 진화 계획의 우선 경계로 삼는다.
배수 능력의 불확실 범위|state,attribute||노후 펌프의 명판 성능이 실제 현장 효율과 같다고 볼 수 없다. 배수 능력의 불확실 범위에서 낮은 출력값을 적용해 침수 지속시간을 계산한다.
발전기 출력 측정폭|state,attribute,comparison||부하계 값이 반복 측정마다 달라 동시에 켤 수 있는 장비 수가 흔들린다. 발전기 출력 측정폭의 하한과 의료기기 부하를 비교해 안전 상한을 잡는다.
요양원 이송시간차|comparison,attribute,boundary||보행 가능한 주민과 전면 보조가 필요한 주민의 탑승 시간이 다르다. 요양원 이송시간차를 지원 수준별로 나눠 차량 예약에 반영한다.
가스냄새 판정경계|boundary,state||냄새 신고만으로 실제 누출을 확정할 수는 없다. 계측 전 가스냄새 판정경계에서는 원인을 미상으로 두되 점화원 차단은 유지한다.
구조장비 상태미상량|attribute,state,other|장비 상태 결측|일부 품목은 최근 점검 기록이 없어 작동 여부를 알 수 없다. 구조장비 상태미상량은 가용 수량에서 빼고 별도 시험 대상으로 둔다.
수위상승률 모형차|comparison,state,boundary||모형마다 하천이 경계 수위에 닿는 시각이 달라진다. 수위상승률 모형차 가운데 가장 빠른 상승에서도 대피가 끝나도록 마감선을 정한다.
대피소 용량오차선|state,attribute,boundary||바닥 면적만 나누면 통로와 격리공간까지 침상 자리로 계산된다. 대피소 용량오차선을 적용해 실제 사용할 수 있는 면적 범위로 수용 경계를 낮춘다.
의약품 유효 재고 폭|state,attribute,boundary||온도 이탈이 의심되는 상자를 모두 정상 재고로 넣을 수 없다. 의약품 유효 재고 폭은 확정 사용량과 재검수 뒤 추가될 가능량으로 나눠 기록한다.
인력가용성 변동폭|comparison,attribute,boundary||교대 도착 지연이나 부상으로 계획 인원보다 적게 모일 수 있다. 인력가용성 변동폭의 낮은 경우에도 필수 임무가 유지되는지 비교한다.
하천색 변화경계|boundary,state||짙어진 물색은 흙탕물일 수도 있고 화학물질 때문일 수도 있다. 현장 검사 전 하천색 변화경계에서 원인을 확정하지 않고 두 위험 대응을 준비한다.
물자 요청의 출처 미상|state,other|출처 신뢰 불확실|발신 기관과 담당자를 확인할 정보가 없는 요청이 도착했다. 물자 요청의 출처 미상 항목은 확정 수요와 분리해 중복 배정을 막는다.
여진발생 모형차|comparison,state,boundary||예측 확률이 낮은 모형도 여진이 불가능하다고 말하지는 않는다. 여진발생 모형차와 무관하게 붕괴 건물의 작업시간 제한을 유지한다.
교량변위 허용오차선|state,attribute,boundary||센서 오차가 허용 변위의 작은 여유보다 크다. 교량변위 허용오차선을 안전 기준에 더해 통행 재개를 보수적으로 판단한다.
냉장차 온도편차|state,attribute,boundary||차량 앞쪽과 문 근처의 온도가 다르게 측정됐다. 냉장차 온도편차에서는 가장 따뜻한 구역을 기준과 비교해 적재 안전을 정한다.
식수배분 수요차|comparison,attribute||인구가 같아도 고온 지역과 취약주민 비율이 높은 지역의 필요량은 다르다. 식수배분 수요차를 반영해 단순 인구 균등분보다 실제 범위를 쓴다.
구조 신호 진위 경계|boundary,state,comparison||매몰지에서 들린 소리가 반사음인지 실제 두드림인지 한 번의 수신으로 가리기 어렵다. 구조 신호 진위 경계에서는 미확인 신호로 분류하고 탐색을 계속한다.
연락두절 기간공백|attribute,other|시간 결측|마지막 통화시각이 기록마다 달라 고립 기간을 정확히 셀 수 없다. 연락두절 기간공백은 가장 짧은 경우와 긴 경우의 시간 범위로 남긴다.
강풍지속 예측차|comparison,state,boundary||기상모형마다 강풍이 끝나는 예상이 몇 시간씩 벌어진다. 강풍지속 예측차의 늦은 종료까지 지상 이송 대안을 유지한다.
산사태 체적 오차경계|attribute,boundary||항공영상의 해상도 때문에 토사량 추정에 넓은 오차가 생겼다. 산사태 체적 오차경계를 제거량과 작업기간 상한에 함께 전파한다.
혈액사용량 측정폭|state,attribute,comparison||예정 수술과 새 응급환자의 사용량은 발생 가능성이 서로 다르다. 혈액사용량 측정폭을 두 수요로 나눠 비교하고 예비분 하한을 정한다.
급식 수요의 일별 변동|comparison,attribute||귀가자와 신규 대피자가 동시에 생겨 전날 배식 수가 오늘과 같지 않다. 급식 수요의 일별 변동 범위를 다음 식재료 준비량에 반영한다.
전파장애 원인경계|boundary,state||교신 실패가 단말 고장인지 산악 음영인지 아직 구분되지 않았다. 전파장애 원인경계에서는 두 가능성을 열어 두고 이동 중계기와 교체 장비를 함께 준비한다.
복구부품 규격미상|attribute,other|호환성 불확실|외형이 같은 부품이 도착했지만 모델번호 표기가 지워져 있다. 복구부품 규격미상을 호환품으로 가정하지 말고 규격 확인 전까지 설치를 보류한다.
폭우종료 예보차|comparison,state,boundary||두 예보의 종료시각이 두 시간 이상 벌어졌다. 폭우종료 예보차의 늦은 경우까지 대피소 체류와 급식을 준비한다.
오염구역 외곽오차선|state,attribute,boundary||측정점 사이가 넓고 풍향도 변해 오염 끝선을 정확히 그리기 어렵다. 오염구역 외곽오차선을 통제 반경에 더해 주민 접근을 제한한다.
환자 중증도 판독 폭|state,attribute,boundary||검사 지연 중 증상이 변할 수 있어 경계 환자의 등급은 한 번에 고정되지 않는다. 환자 중증도 판독 폭에 든 사람을 재평가 대상으로 분류한다.
도로통과 시간분산|comparison,attribute,boundary||평균은 짧지만 같은 노선의 정체 시간은 운행마다 크게 다르다. 도로통과 시간분산의 긴 꼬리가 의료 마감선을 넘는지 별도로 비교한다.
침수사진 시각경계|boundary,state||사진 파일에는 촬영시각이 없어 현재 수위를 보여 준다고 확신할 수 없다. 침수사진 시각경계에서 이 자료를 과거 미상 기록으로 두고 최신 관측과 대조한다.
구호기금 사용공백|attribute,other|집행 정보 결측|지출 전표가 늦게 들어와 장부 잔액이 실제보다 많아 보인다. 구호기금 사용공백을 뺀 확인액만 확정 잔액으로 보고한다.
수문고장 확률차|comparison,state||정비이력을 완전하다고 보는 경우와 누락을 가정한 경우의 고장 확률이 다르다. 수문고장 확률차가 큰 동안 수동 조작 인력을 예비로 남긴다.
대피 완료 위치의 오차 범위|state,attribute,boundary||휴대전화 좌표의 오차 원이 위험구역 경계를 가로지른다. 대피 완료 위치의 오차 범위 안에 있는 주민은 안전 도착을 개별 확인하기 전 완료로 세지 않는다.
보호복 성능측정폭|state,attribute,comparison||보관기간과 시험 편차 때문에 동일 제품의 보호시간이 달라질 수 있다. 보호복 성능측정폭의 하한을 노출 예정시간과 비교한다.
구조선 도착시간차|comparison,attribute,state||조류 방향과 연료 보급 여부가 바뀌면 구조선 도착이 크게 늦어진다. 구조선 도착시간차의 느린 경우를 대비해 항공 대안을 함께 유지한다.
실종 신고 중복 경계|boundary,state,comparison||이름 표기는 다르지만 사진과 생년이 같은 두 신고가 있다. 실종 신고 중복 경계에서는 신원 대조를 마치기 전 하나나 둘로 확정하지 않는다.
저수지 유입량 미상|attribute,state,other|입력량 미관측|상류 계측기가 멈춰 저수지로 들어오는 물의 양을 알 수 없다. 저수지 유입량 미상을 수위 안정으로 해석하지 않고 강우 범위로 추정한다.
대기질 예측편차|comparison,state,boundary||구역별 모형 결과가 서로 달라 평균 농도가 실제 최고치를 가린다. 대기질 예측편차의 가장 나쁜 시나리오로 마스크 수요와 실외 활동 경계를 정한다.
파손위험 판정경계선|attribute,boundary||균열 폭의 측정 오차가 안전 기준 주변에 걸쳐 있다. 파손위험 판정경계선은 오차를 포함해 통행 허용을 안전 쪽으로 조정한다.
급수차 잔량측정폭|state,attribute,comparison||경사진 곳에 선 탱크의 눈금은 실제 잔량보다 높게 보일 수 있다. 급수차 잔량측정폭의 낮은 추정치를 배분 요구량과 비교한다.
대피시간 지역차|comparison,attribute||거리만 같은 마을도 경사와 이동지원 필요도에 따라 소요시간이 달라진다. 대피시간 지역차를 권역별로 계산해 단일 평균을 강요하지 않는다.
환기 이상 원인 경계|boundary,state,comparison||환기량 저하는 전력 부족과 덕트 막힘 중 어느 쪽에서도 생길 수 있다. 환기 이상 원인 경계에서 점검 전 원인을 고르지 않고 두 복구팀을 대기시킨다.
연료 배송 주문 상태 미확인|state,other|주문 상태 불확실|요청서는 작성됐지만 공급사 접수 여부가 확인되지 않았다. 연료 배송 주문 상태 미확인 건은 도착 예정 자원으로 합산하지 않는다.
태풍진로 모형차|comparison,state,boundary||여러 모형의 중심 경로가 갈라져 영향권의 바깥선이 달라진다. 태풍진로 모형차에서 공통 위험권과 조건부 위험권을 나눠 자원 이동 시점을 정한다.
해안침수 경계오차|state,attribute,boundary||조위와 파랑의 예측 폭이 겹쳐 실제 침수 끝선을 한 좌표로 못 박을 수 없다. 해안침수 경계오차만큼 대피선을 내륙으로 옮긴다.
응급 약품 소비 범위|state,attribute,comparison||환자 수와 처치 종류가 바뀌면 같은 시간에도 약품 사용량이 달라진다. 응급 약품 소비 범위를 사용해 평시 하한과 급증 예비량을 따로 계산한다.
복구팀 생산성 차이|comparison,attribute||장비 숙련도와 현장 난이도가 달라 팀별 복구 속도가 같지 않다. 복구팀 생산성 차이를 반영해 한 팀의 실적을 전체 공정률로 확대하지 않는다.
대피자 신원 판정 경계|boundary,state||등록소에 같은 이름을 가진 두 주민이 들어왔다. 주소와 가족관계가 확인될 때까지 대피자 신원 판정 경계에서 기록을 합치지 않는다.
지하수 오염 자료 공백|attribute,other|환경자료 결측|검사하지 않은 우물에는 안전 수치도 위험 수치도 없다. 지하수 오염 자료 공백을 안전 판정으로 채우지 말고 음용을 보류한다.
산불 연기 예측 차이|comparison,state||풍향 시나리오마다 연기 도달 대피소가 달라진다. 산불 연기 예측 차이에서 공통 영향과 조건부 영향을 나눠 환기 대안을 준비한다.
철도노반 안전오차선|state,attribute,boundary||침하량 측정과 위치 좌표에 모두 오차가 남아 있다. 철도노반 안전오차선을 운행 재개 기준에 더해 보수적으로 판정한다.
구급차 산소측정폭|attribute,comparison,boundary||압력계 편차 때문에 표시값 하나로 이송 가능 시간을 확정하기 어렵다. 구급차 산소측정폭의 최저 잔량과 환자 예상 소비를 비교한다.
구호 창고 처리 시간 차이|comparison,attribute||의류 상자와 의약품 상자는 검수 단계가 달라 하역 속도가 같지 않다. 구호 창고 처리 시간 차이를 품목군별로 반영해 대기열을 계산한다.
무전 신호 출처 경계|boundary,state,comparison||겹치는 호출명 때문에 짧은 구조 요청의 발신팀을 알 수 없다. 위치 로그와 음성을 확인할 때까지 무전 신호 출처 경계에서 소속을 미상으로 둔다.
대피소 전력수요 미상|attribute,other|부하 미측정|아직 연결하지 않은 난방기와 의료장비의 실제 부하가 측정되지 않았다. 대피소 전력수요 미상에는 기기 최대값을 넣어 발전기 과부하를 피한다.
하천범람 모형차|comparison,state,boundary||제방 파손을 가정한 모형과 온전함을 가정한 모형의 침수 범위가 다르다. 하천범람 모형차에서 공통으로 잠기는 구역부터 비운다.
건물기울기 오차경계|state,attribute,boundary||측정값의 오차구간이 허용 기울기 양쪽에 걸친다. 건물기울기 오차경계에서는 안전으로 확정하지 않고 다시 계측한다.
식품온도 측정폭|state,attribute,comparison||상자 표면과 중심의 온도에 차이가 난다. 식품온도 측정폭 가운데 가장 따뜻한 값을 기준과 비교해 안전 여부를 정한다.
인력피로 누적차|comparison,attribute||근무시간이 같아도 중량 작업과 대기 임무의 피로는 다르다. 인력피로 누적차에 임무 강도와 휴식 기록을 넣어 교대 필요를 판단한다.
누출 물질 식별 경계|boundary,state,attribute||냄새와 색만으로는 누출된 화학종을 구별하기 어렵다. 분석 전 누출 물질 식별 경계에서는 넓은 보호 등급을 유지한다.
복구자재 재고미상|attribute,other|재고 위치 불확실|창고 이동 기록이 끊겨 일부 자재가 어느 장소에 있는지 알 수 없다. 복구자재 재고미상을 확인 수량에 넣지 말고 현물 조사를 요청한다.
풍랑종료 예측차|comparison,state,boundary||예보별 잔잔해지는 시각이 크게 달라진다. 풍랑종료 예측차의 가장 빠른 값만 믿지 않고 늦은 시각까지 해상 수색을 보류한다.
산악 수색 위치의 오차 범위|state,attribute,boundary||신고 좌표에는 지형 반사로 생긴 넓은 오차가 있다. 산악 수색 위치의 오차 범위만큼 탐색 반경을 확장해 누락을 막는다.
수혈 수요 측정 폭|state,attribute,comparison||예정 수술이 취소될 수도 있고 새 응급환자가 올 수도 있다. 수혈 수요 측정 폭을 혈액형별 하한과 상한으로 비교해 비축한다.
물류차량 운행시간차|comparison,attribute||같은 길에서도 적재량과 차량 등급에 따라 속도가 달라진다. 물류차량 운행시간차를 개별 배차에 적용하고 한 평균으로 통일하지 않는다.
피해 사진 위치 경계|boundary,state,attribute||유사한 외관의 건물 두 곳 때문에 사진만으로 신고 위치를 확정하기 어렵다. 좌표를 확인할 때까지 피해 사진 위치 경계에서 두 사건을 합치지 않는다.
통신망 사용자수 미상|attribute,state,other|사용량 미관측|현재 접속자 수만으로 대피 안내 시각의 피크를 예측할 수 없다. 통신망 사용자수 미상에는 예상 상한을 둬 중계 용량을 준비한다.
강설량 예측편차|comparison,state,boundary||산악도로마다 예보 적설량이 크게 다르다. 강설량 예측편차의 구간별 상한으로 제설장비를 배치하고 평균 지역에 몰지 않는다.
저수탱크 균열오차선|state,attribute,boundary||영상 해상도와 촬영 각도 때문에 균열 길이가 정확하지 않다. 저수탱크 균열오차선을 누수 가능 범위에 더해 사용량을 제한한다.
비상 식량 수량 측정 폭|state,attribute,boundary||장부 묶음 수에는 훼손 상자와 미검수 상자가 섞여 있다. 비상 식량 수량 측정 폭을 확정 배식분과 확인 대기분으로 분류한다.
차량고장률 지역차|comparison,attribute,state||노면과 정비 상태가 다른 권역의 고장 비율은 서로 바꿔 쓸 수 없다. 차량고장률 지역차를 반영해 광역 예비차 수를 지역별로 계산한다.
환자 기록 연결 경계|boundary,state,comparison||이름과 나이가 같은 두 기록의 병력과 등록번호가 다르다. 환자 기록 연결 경계에서 동일인 확인 전까지 별도 환자로 유지한다.
식수 오염 원인 미상|attribute,other|원인 경로 불확실|관로 파손 흔적과 저수조 검사 이상이 함께 발견됐다. 식수 오염 원인 미상 상태를 한 경로로 단정하지 말고 두 시설을 모두 점검한다.
낙뢰위험 예측차|comparison,state,boundary||모형마다 야외 낙뢰 위험시간이 다르게 나왔다. 낙뢰위험 예측차에서 모두 위험하다고 본 공통 시간대를 구조 작업 금지선으로 삼는다.
도로균열 폭 오차경계|state,attribute,boundary||사진 축척이 정확하지 않아 균열 폭의 상한이 허용값을 넘을 수 있다. 도로균열 폭 오차경계를 통행 하중 제한에 전파한다.
발전연료 잔량측정폭|state,attribute,comparison||탱크 눈금과 기울기 때문에 남은 연료량이 한 값으로 정해지지 않는다. 발전연료 잔량측정폭의 하한으로 필수 부하 지속시간을 계산한다.
구조요청 긴급도차|comparison,attribute||신고 정보가 자세한 건과 끊긴 건을 완전성만으로 우선순위화하면 실제 위급도를 놓친다. 구조요청 긴급도차의 불확실성을 별도 표시해 재확인한다.
경보음 출처 판정 경계|boundary,state,comparison||짧게 들린 소리는 차량 경적과 매몰자 신호 모두 가능하다. 추가 청취 전 경보음 출처 판정 경계에서 미확인 구조 신호로 분류하고 탐색을 멈추지 않는다.
보호구 사용기한미상|attribute,other|품질 이력 결측|외관이 멀쩡해도 제조와 개봉 시각 기록이 없는 보호구가 있다. 보호구 사용기한미상을 성능 확인 전 사용 가능 수량에서 제외한다.
수송수요 시나리오차|comparison,state,boundary||자가대피 비율을 높게 보는 경우와 낮게 보는 경우의 차량 수요가 다르다. 수송수요 시나리오차의 최대 수요에도 필수 지역을 비울 수 있게 배차한다.
제방누수 위치오차선|state,attribute,boundary||야간 관찰점의 위치가 수십 미터 흔들려 실제 누수 시작점을 놓칠 수 있다. 제방누수 위치오차선만큼 보강 범위를 양쪽으로 넓힌다.
백신 재고 측정 폭|state,attribute,boundary||총 바이알 수에는 이미 개봉돼 일부만 남은 용기가 포함됐다. 백신 재고 측정 폭을 미개봉분과 실제 사용 가능한 잔량으로 나눠 기록한다.
구조 시간의 환경별 차이|comparison,attribute||잔해 형태와 진입로 폭이 달라 건물마다 구조 속도가 크게 다르다. 구조 시간의 환경별 차이를 반영해 한 현장의 처리율을 다른 곳에 그대로 쓰지 않는다.
가족 신고 합치 경계|boundary,state,comparison||서로 다른 별명으로 접수된 두 실종신고가 같은 사람일 가능성이 있다. 사진과 생년을 확인하기 전 가족 신고 합치 경계에서 기록을 분리해 둔다.
대피소 위생자료공백|attribute,other|검사자료 결측|조리대 한 곳은 검사 결과가 없어 깨끗해 보인다는 관찰만 남았다. 대피소 위생자료공백이 있는 시설은 사용을 보류한다.
산사태 재발모형차|comparison,state,boundary||토양수분 가정에 따라 재발 위험 사면의 범위가 달라졌다. 산사태 재발모형차에서 공통으로 위험한 사면에 감시와 통제를 우선한다.
지하상가 침수오차선|state,attribute,boundary||서로 다른 높이에 놓인 센서가 각기 다른 수심을 보고한다. 지하상가 침수오차선을 반영해 통제할 층을 안전 쪽으로 넓힌다.
약품냉장 시간측정폭|state,attribute,comparison||온도 기록 간격이 길어 허용범위를 벗어난 정확한 시작시각을 알 수 없다. 약품냉장 시간측정폭의 가장 긴 이탈시간으로 재사용 가능성을 판단한다.
통신복구 작업시간차|comparison,attribute,boundary||단선과 장비 교체는 필요한 작업 단계가 달라 완료시간이 같지 않다. 통신복구 작업시간차를 고장 유형별로 제시하고 평균 완료를 약속하지 않는다.
대피 완료 판정 경계|boundary,state||집이 비어 있다는 관찰만으로 주민이 안전 장소에 도착했다고 할 수 없다. 대피 완료 판정 경계는 출발 확인과 도착 확인을 다른 상태로 구분한다.
기부물품 내용미상|attribute,other|내용물 정보 결측|표시가 없는 상자는 개수만 세어도 어떤 수요를 채울지 알 수 없다. 기부물품 내용미상은 개봉 검수 뒤 품목과 상태를 분류한다.
하천오염 확산차|comparison,state,boundary||유속 시나리오에 따라 오염물질이 취수장에 닿는 시각이 달라진다. 하천오염 확산차의 가장 빠른 경우를 기준으로 취수 중단 범위를 잡는다.
통제 구역 지도의 오차 범위|state,attribute,boundary||서로 다른 좌표계를 변환하는 과정에서 안내 위치가 어긋났다. 통제 구역 지도의 오차 범위를 표지 배치에 더해 실제 위험선 바깥에 설치한다.
구호 텐트 수용 측정 폭|state,attribute,boundary||천막 바닥 전체를 침상 면적으로 계산하면 통로와 난방기 자리가 사라진다. 구호 텐트 수용 측정 폭은 필수 공간을 뺀 최소·최대 침상 수로 표시한다.
응급진료 소요시간차|comparison,attribute||경상자와 중증 환자는 검사와 처치 단계가 달라 같은 처리시간을 쓸 수 없다. 응급진료 소요시간차를 중증도별 대기 예측에 반영한다.
구조대 호출 판정 경계|boundary,state,attribute||끊긴 무전에는 호출부호 일부만 남아 발신팀을 확정하기 어렵다. 구조대 호출 판정 경계에서는 위치 로그가 맞을 때까지 미상 호출로 둔다.
연료품질 검사미상|attribute,other|품질 정보 결측|오래 저장된 연료는 외관만으로 엔진 사용 적합성을 알 수 없다. 연료품질 검사미상을 전량 가용으로 세지 말고 시험 뒤 반영한다.
대피경로 위험도차|comparison,state,boundary||강우량 시나리오가 바뀌면 두 후보 노선의 침수 순위도 뒤집힌다. 대피경로 위험도차를 주기적으로 다시 계산하고 한 길을 영구 최선으로 고정하지 않는다.
붕괴먼지 외곽오차선|state,attribute,boundary||바람 변화와 관측 공백 때문에 먼지의 끝을 한 선으로 확정할 수 없다. 붕괴먼지 외곽오차선만큼 호흡보호구 착용 구역을 넓힌다.
병상 가동 수치 측정 폭|state,attribute,boundary||퇴원 예정 병상과 청소 중 병상을 모두 빈 자리로 세면 수용 가능 수가 부풀려진다. 병상 가동 수치 측정 폭을 즉시 가동분과 전환 가능분으로 나눈다.
복구비용 추정차|comparison,attribute||자재가격과 작업기간 가정이 달라 견적 사이에 큰 차이가 난다. 복구비용 추정차를 범위로 제시하고 단일 금액을 확정 예산으로 쓰지 않는다.
위험 신고 진위 경계|boundary,state||중복 제보나 위치 오인이 가능해도 확인 전 신고를 거짓으로 분류할 수 없다. 위험 신고 진위 경계에서는 안전 대응을 유지하며 사실관계를 조사한다.
현장 사진의 촬영 시각 미상|attribute,other|시간정보 결측|사진에 시간 정보가 없어 현재 모습인지 어제 모습인지 알 수 없다. 현장 사진의 촬영 시각 미상 자료는 최신 관찰과 대조하기 전 상황판의 근거로 쓰지 않는다.
폭염지속 예측차|comparison,state,boundary||기상모형마다 폭염 종료일이 달라 냉방 수요 기간이 바뀐다. 폭염지속 예측차의 긴 시나리오까지 대피소 예비전력을 준비한다.
정수시설 용량오차선|state,attribute,boundary||원수 탁도와 장비 효율이 변해 명판 용량을 그대로 공급량으로 쓸 수 없다. 정수시설 용량오차선의 하한으로 안전한 일일 공급 경계를 정한다.
최종 불확실성 장부|state,attribute,boundary||결정에는 센서 결측, 측정 편차, 예측모형 차이가 서로 다르게 작용했다. 최종 불확실성 장부는 각 항목과 영향 범위를 따로 남겨 어떤 가정이 결론을 바꿨는지 추적한다.
산악기온 미관측폭|state,attribute,comparison||계곡 관측값만 있고 능선에는 센서가 없어 실제 체감온도가 더 낮을 수 있다. 산악기온 미관측폭의 하한을 방한장비 기준과 비교한다.
식량소비 예측차|comparison,attribute||대피소 체류기간 시나리오마다 하루 소비 이후 남을 재고가 달라진다. 식량소비 예측차를 반영해 평균 하루치만으로 재보급일을 확정하지 않는다.
건물 등급 판정 경계|boundary,state,attribute||원거리 사진만으로는 손상이 경미한지 중대한지 가르기 어렵다. 건물 등급 판정 경계는 현장 계측 전까지 임시 보류 등급을 유지한다.
구호차량 위치미상|attribute,other|위치정보 결측|마지막 통신지점 이후 차량이 어느 길로 갔는지 알 수 없다. 구호차량 위치미상은 이동 가능한 범위로 표시하고 한 좌표에 고정하지 않는다.
해상유류 확산차|comparison,state,boundary||조류 예측마다 기름띠가 향할 해역이 다르다. 해상유류 확산차에서 모든 모형이 겹치는 구역을 먼저 차단한다.
대피소 열부하오차선|state,attribute,boundary||입소 인원과 외기온이 모두 변해 냉방 필요량을 한 값으로 정하기 어렵다. 대피소 열부하오차선을 냉방 용량 경계에 더해 과부하를 막는다.
