concept|relations|other_type|text
최근 가족 다툼의 해결 사례|state,process,boundary||내담자는 전날 저녁 식사 준비를 두고 말다툼한 순서를 구체적으로 설명했다. 최근 가족 다툼의 해결 사례는 반복 관계 전체가 아니라 한 사건의 질문을 닫는다.
폭언 사용 주체의 확인 대기|state,role,boundary||큰 소리가 오갔다는 답만으로 누가 어떤 말을 했는지 알 수 없었다. 폭언 사용 주체의 확인 대기는 양쪽 모두가 폭언했다고 자동 기록하지 않는다.
신체 위협 여부의 해결|state,boundary,process||내담자는 물건을 던진 일은 있었지만 사람을 밀거나 때린 적은 없다고 구분했다. 신체 위협 여부의 해결은 물리적 환경 위협과 직접 신체 접촉을 따로 남긴다.
자녀 노출 여부의 후속 질문|state,role,process||다툼 당시 자녀가 집에 있었지만 방에서 들었는지는 확인되지 않았다. 자녀 노출 여부의 후속 질문은 존재와 목격을 같은 것으로 보지 않는다.
가족 면담 동의의 미결정|state,role,boundary||상담자가 배우자 동반 면담을 제안했지만 내담자는 장단점을 더 생각하겠다고 했다. 가족 면담 동의의 미결정은 제안을 들었다는 사실과 수락을 구분한다.
어린 시절 주거 이동 횟수 질문|state,attribute,process||내담자는 자주 이사했다고 했으나 정확한 횟수와 시기를 기억하지 못했다. 어린 시절 주거 이동 횟수 질문은 학교 기록이나 가족 확인이 필요하다.
주양육자 확인의 해결|state,role,classification||내담자는 초등학교 입학 전까지 외할머니가 주로 돌봤다고 분명히 답했다. 주양육자 확인의 해결은 법적 보호자였던 부모와 실제 돌봄 역할을 구분한다.
부모 별거 시기의 잠정 답변|state,attribute,boundary||내담자는 중학교 2학년 무렵이라고 기억했지만 학기 전인지 후인지는 확실하지 않았다. 부모 별거 시기의 잠정 답변은 연도 범위를 남기되 정확한 날짜로 고정하지 않는다.
학교 따돌림 기간의 열린 질문|state,process,boundary||한 학기라고도 하고 졸업까지 계속됐다고도 말해 범위가 달랐다. 학교 따돌림 기간의 열린 질문은 두 진술이 어떤 사건을 가리키는지 다시 확인해야 한다.
도움을 요청한 교사의 역할 확인|state,role,classification||내담자는 담임이 아닌 보건교사에게 처음 말했다고 정정했다. 도움을 요청한 교사의 역할 확인은 정정된 대상을 공통 기록에 반영해 해결한다.
전학 결정 주체의 해결|state,role,boundary||부모가 먼저 제안했고 내담자가 동의해 전학했다고 설명됐다. 전학 결정 주체의 해결은 부모 단독 결정이나 내담자 단독 선택으로 기록하지 않는다.
상실 경험 시기의 답변 보류|state,boundary,other|민감 주제 보류|내담자는 중요한 사람이 세상을 떠난 때를 묻자 다음 면담에서 말하겠다고 했다. 상실 경험 시기의 답변 보류는 대화를 안전하게 이어 가기 위한 합의된 미해결 상태다.
장례 참석 여부의 해결|state,process,boundary||내담자는 장례식장에는 갔지만 발인에는 참석하지 못했다고 구분했다. 장례 참석 여부의 해결은 행사 전체를 단일한 참석 여부로 단순화하지 않는다.
수면 일지 제안의 수락|state,process,role||상담자가 취침과 각성 시각을 일주일 적자고 제안하자 내담자는 오늘부터 해 보겠다고 답했다. 수면 일지 제안의 수락은 제안자, 실행자, 시작 시점을 함께 기록한다.
매일 운동 제안의 조건부 수락|state,boundary,process||내담자는 매일 삼십 분 걷기는 어렵지만 주 세 번 십 분이라면 가능하다고 했다. 매일 운동 제안의 조건부 수락은 원안을 그대로 승인한 것이 아니라 범위를 줄인 새 합의다.
가족 연락 제안의 보류|state,boundary,role||상담자가 어머니에게 안부 문자를 보내 보자고 했지만 내담자는 이번 주에는 준비가 안 됐다고 말했다. 가족 연락 제안의 보류는 다음 검토 시점을 정하지 않은 열린 결정이다.
직장 면담 제안의 거절|state,boundary,process||인사팀과 즉시 만나자는 제안에 내담자는 현재는 원하지 않는다고 명확히 답했다. 직장 면담 제안의 거절은 단순 침묵이나 일정 미정과 구분해 닫힌 상태로 둔다.
호흡 연습 제안의 수정 수락|state,process,function||상담자는 하루 세 번을 제안했지만 내담자는 출근 전 한 번부터 시작하겠다고 했다. 호흡 연습 제안의 수정 수락은 합의된 횟수만 과제로 남긴다.
약 조정 권유의 의사 상담 연결|state,role,process||졸림 문제를 들은 상담자는 임의 중단이 아니라 처방 의사와 상의하라고 권했다. 약 조정 권유의 의사 상담 연결은 약 변경 자체가 합의됐다는 뜻이 아니다.
위기 연락망 제안의 수락|state,role,function||내담자는 형과 친구 두 명을 야간 연락 대상으로 적는 데 동의했다. 위기 연락망 제안의 수락은 이름뿐 아니라 연락 순서와 사용 조건을 정했다.
응급실 방문 기준 제안의 합의|state,boundary,process||자해 위험이 급해지거나 계획을 실행할 가능성이 높을 때 응급 도움을 받기로 했다. 응급실 방문 기준 제안의 합의는 일반적인 불안 상승과 긴급 조건을 구분한다.
가족 면담 제안의 재검토 약속|state,role,process||내담자는 오늘 수락하지 않았지만 다음 주 배우자와 상의한 뒤 답하겠다고 했다. 가족 면담 제안의 재검토 약속은 보류 상태와 답변 기한을 함께 유지한다.
녹음 요청의 거절|state,boundary,role||상담자가 기록 보조를 위해 녹음을 제안했으나 내담자는 원하지 않는다고 말했다. 녹음 요청의 거절 뒤에는 대화 내용을 기억에만 맡기지 않도록 서면 요약을 선택했다.
서면 요약 대안의 수락|state,process,function||녹음 대신 면담 말미에 합의 내용을 짧게 적어 주자는 대안에 내담자가 동의했다. 서면 요약 대안의 수락은 거절된 녹음 제안을 되살리지 않고 새 방식으로 대체한다.
주치의 정보 공유 제안의 범위 제한|state,boundary,role||내담자는 약 부작용과 안전 정보만 주치의에게 전달하고 가족 갈등 내용은 제외해 달라고 했다. 주치의 정보 공유 제안의 범위 제한은 공유 동의를 전체 기록 공개로 넓히지 않는다.
보호자 연락 제안의 긴급 조건|state,boundary,role||평상시에는 보호자에게 연락하지 않되 즉각적인 안전 위험이 생기면 예외로 하기로 했다. 보호자 연락 제안의 긴급 조건은 비밀보장과 안전 예외를 함께 보존한다.
주간 목표 한 가지 선택|state,classification,process||여러 과제 가운데 내담자는 수면 일지만 이번 주 목표로 골랐다. 주간 목표 한 가지 선택은 나머지 제안을 거절한 것이 아니라 우선순위 밖에 둔 결정이다.
다음 면담 방식의 대면 합의|state,classification,process||전화와 화상, 대면 중에서 내담자는 같은 상담실 방문을 선택했다. 다음 면담 방식의 대면 합의는 날짜가 확정되지 않아도 방식 질문은 해결된 상태다.
면담 시간 변경 제안의 수락|state,attribute,process||오전 예약이 출근과 겹쳐 상담자는 저녁 일곱 시를 제안했고 내담자는 가능하다고 답했다. 면담 시간 변경 제안의 수락은 기존 오전 약속을 새 시각으로 갱신한다.
면담 시간 변경 제안의 철회|state,boundary,process||저녁 시간을 제안했던 상담자는 기관 운영상 불가능함을 확인하고 그 제안을 거뒀다. 이 면담 시간 변경 제안의 철회로 내담자의 이전 수락은 실행 가능한 약속으로 남지 않는다.
새 예약 후보의 답변 대기|state,attribute,other|일정 확인 대기|상담자는 수요일 오후와 금요일 오전을 새 후보로 보냈다. 새 예약 후보의 답변 대기는 내담자가 근무표를 확인할 때까지 열린 선택이다.
금요일 오전 예약의 최종 합의|state,attribute,process||내담자는 근무표를 확인한 뒤 금요일 열한 시를 선택했고 상담자가 예약을 확정했다. 금요일 오전 예약의 최종 합의는 양쪽 확인이 끝난 상태다.
숙제라는 표현의 수정|state,boundary,other|표현 합의 변경|내담자가 "숙제"라는 말에 부담을 느낀다고 하자 두 사람은 "실험"이라고 부르기로 했다. 숙제라는 표현의 수정은 같은 행동 계획의 의미 틀을 갱신한다.
불안 제거 목표의 재정의|state,process,boundary||처음에는 불안을 없애는 것이 목표였지만 면담 뒤 불안이 있어도 지하철 한 정거장을 타는 것으로 바뀌었다. 불안 제거 목표의 재정의는 이전 목표를 현재 합의로 유지하지 않는다.
일주일 금주 제안의 미합의|state,boundary,process||상담자는 수면 변화를 보기 위해 금주를 제안했지만 내담자는 모임 일정 때문에 답하지 못했다. 일주일 금주 제안의 미합의는 권고를 과제로 등록하지 않게 한다.
음주량 기록 대안의 합의|state,process,function||금주 여부를 정하지 못한 대신 마신 시간과 양을 적기로 했다. 음주량 기록 대안의 합의는 원래 제안보다 부담이 낮은 관찰 과제로 성립했다.
친구 동행 제안의 조건부 거절|state,boundary,role||내담자는 첫 병원 방문에는 혼자 가고 너무 불안하면 친구에게 요청하겠다고 했다. 친구 동행 제안의 조건부 거절은 현재 계획과 비상 대안을 함께 남긴다.
택시 이용 대안의 보류|state,boundary,process||지하철 대신 택시를 타자는 말에 비용을 확인한 뒤 결정하겠다고 답했다. 택시 이용 대안의 보류는 이동 계획이 확정됐다는 뜻이 아니다.
재택근무 요청 계획의 수락|state,process,role||내담자는 인사팀에 주 2회 재택 가능성을 문의해 보겠다고 했다. 재택근무 요청 계획의 수락은 회사가 실제로 허용했다는 결과와 구분된다.
사직서 작성 제안의 거절|state,boundary,process||친구의 조언으로 사직서를 써 보라는 이야기가 나왔지만 내담자는 상담 목표로 삼지 않겠다고 했다. 사직서 작성 제안의 거절은 퇴사 고민 자체가 끝났다는 의미는 아니다.
업무 우선순위 표의 시험 합의|state,process,function||내담자는 하루 업무를 세 단계로 나눠 보는 방식을 이틀만 시험하기로 했다. 업무 우선순위 표의 시험 합의는 영구 습관이 아니라 제한된 평가 기간을 갖는다.
점심 동료 요청 계획의 수정|state,role,process||처음에는 매일 함께 먹자고 부탁하려 했지만 내담자는 화요일 한 번만 요청하기로 줄였다. 점심 동료 요청 계획의 수정은 대상과 빈도를 새 합의로 바꾼다.
부서 이동 문의의 기한 합의|state,role,attribute||내담자는 다음 주 목요일까지 인사 담당자에게 절차를 물어보기로 했다. 부서 이동 문의의 기한 합의는 이동 신청 승인과는 다른 준비 약속이다.
상사 대화 연습의 수락|state,process,function||상담자가 역할극을 제안하자 내담자는 면담실 안에서 한 번 연습하는 데 동의했다. 상사 대화 연습의 수락은 실제 상사에게 말하기 전 준비 단계다.
역할극 녹화 제안의 보류|state,boundary,role||자세를 확인하려 녹화하자는 말에 내담자는 얼굴이 남는 것이 부담스럽다고 했다. 역할극 녹화 제안의 보류는 비녹화 연습까지 거절한 것으로 기록하지 않는다.
가족 식사 참석 계획의 조건부 수락|state,boundary,process||내담자는 한 시간만 머물고 힘들면 먼저 나오는 조건으로 참석을 고려했다. 가족 식사 참석 계획의 조건부 수락은 끝까지 남아야 한다는 원안을 수정한다.
부모에게 병명 알리기 제안의 거절|state,boundary,role||내담자는 현재 진단명을 부모에게 공유하지 않겠다고 분명히 말했다. 부모에게 병명 알리기 제안의 거절 뒤에도 일반적인 건강 상태를 말할지 여부는 열린 질문으로 남는다.
형에게 도움 요청 제안의 수락|state,role,process||위기 때 혼자 있지 않기 위해 형에게 저녁 연락을 부탁하기로 했다. 형에게 도움 요청 제안의 수락은 요청 행동만 합의됐고 형의 수락은 아직 확인 전이다.
형의 도움 약속 확인|state,role,process||면담 중 형에게 문자를 보냈고 밤마다 전화하겠다는 답을 받았다. 형의 도움 약속 확인은 외부 참여자의 동의까지 도착해 연락 계획이 실행 가능해진 상태다.
배우자 대화 시점의 재협상|state,attribute,process||오늘 밤 말하려던 계획을 자녀가 없는 토요일 오후로 옮겼다. 배우자 대화 시점의 재협상은 대화 목표를 철회하지 않고 시간만 갱신한다.
대화 중단 신호의 공동 합의|state,boundary,role||목소리가 커지면 "잠깐 쉬자"고 말하고 이십 분간 떨어져 있기로 했다. 대화 중단 신호의 공동 합의는 일방적 퇴장을 거절로 해석하지 않게 한다.
사과 요구 제안의 미합의|state,boundary,role||상담자는 구체적인 상처를 말해 보자고 했지만 내담자는 먼저 사과를 받아야 한다고 주장했다. 사과 요구 제안의 미합의는 누가 어떤 순서로 행동할지 아직 공통 기반이 없음을 뜻한다.
자녀 앞 다툼 금지 합의|state,boundary,role||부부는 갈등이 생기면 자녀가 잠든 뒤 별도 방에서 이야기하기로 했다. 자녀 앞 다툼 금지 합의는 다툼 자체가 사라졌다는 결과가 아니라 행동 경계다.
가족 면담 참석자 범위 합의|state,classification,role||첫 가족 면담에는 내담자와 배우자만 오고 부모는 초대하지 않기로 했다. 가족 면담 참석자 범위 합의는 가족 전체의 동의를 의미하지 않는다.
어머니 연락 횟수 줄이기 제안|state,attribute,process||매일 세 번 통화하던 습관을 하루 한 번으로 줄여 보자는 계획이 나왔다. 내담자가 시험해 보겠다고 답해 어머니 연락 횟수 줄이기 제안은 일주일 과제로 수락됐다.
아버지와의 직접 대화 보류|state,boundary,role||내담자는 편지를 먼저 쓰고 직접 만남은 나중에 생각하겠다고 했다. 아버지와의 직접 대화 보류는 관계 회복 목표를 완전히 거절한 것이 아니다.
미발송 편지 쓰기 합의|state,process,function||상담자는 보내지 않아도 되는 편지로 감정을 정리해 보자고 제안했다. 내담자가 동의해 미발송 편지 쓰기 합의는 전달 약속 없이 표현 과제로 성립했다.
편지 공유 범위의 미결정|state,boundary,role||내담자는 편지를 쓸 수는 있지만 상담자에게 읽어 줄지는 모르겠다고 했다. 편지 공유 범위의 미결정은 작성 합의와 공개 동의를 분리한다.
추모 장소 방문 제안의 거절|state,boundary,process||상실을 다루며 묘지 방문이 제안됐지만 내담자는 현재 원하지 않는다고 했다. 추모 장소 방문 제안의 거절은 다른 방식의 추모까지 닫지 않는다.
사진 보기 대안의 조건부 수락|state,boundary,process||직접 방문 대신 집에서 사진 한 장을 보는 방법을 다음 주에 시도하기로 했다. 사진 보기 대안의 조건부 수락은 감정이 너무 커지면 중단한다는 조건을 포함한다.
면담 중 휴식 요청 권한 합의|state,role,function||내담자는 어려운 주제에서 손을 들면 잠시 멈추기로 상담자와 약속했다. 면담 중 휴식 요청 권한 합의는 질문에 답하지 않을 권리와 대화 재개 가능성을 함께 보장한다.
호칭 변경 요청의 즉시 반영|state,role,boundary||내담자가 본명 대신 별칭으로 불러 달라고 요청했고 상담자는 그 자리에서 기록을 고쳤다. 호칭 변경 요청의 즉시 반영은 이전 호칭을 계속 사용하는 합의를 남기지 않는다.
존댓말 사용 선호의 확인|state,role,classification||상담자는 말투 선호를 물었고 내담자는 서로 존댓말을 쓰는 편이 편하다고 답했다. 존댓말 사용 선호의 확인은 관계 형식에 대한 해결된 질문이다.
수면 일지 담당자인 내담자|role,state,process||내담자가 매일 아침 전날 기록을 작성하고 상담자는 다음 면담에서 검토하기로 했다. 수면 일지 담당자인 내담자는 검토 역할을 맡은 상담자와 구분된다.
안전 확인 전화 담당자인 상담자|role,state,process||면담 뒤 위험이 높아지면 상담자가 저녁 여섯 시에 한 번 전화하기로 했다. 안전 확인 전화 담당자인 상담자의 약속에는 연락 시각과 실패 시 대응이 함께 기록된다.
야간 동행 담당자인 형|role,state,function||내담자의 형은 병원 이동이 필요할 때 차로 데려가겠다고 동의했다. 야간 동행 담당자인 형은 평상시 감정 상담까지 맡기로 한 것이 아니다.
약 문의 담당자인 내담자|role,state,process||처방 변경 여부는 상담자가 결정하지 않고 내담자가 주치의에게 직접 질문하기로 했다. 약 문의 담당자인 내담자의 행동 결과는 다음 면담에 공유한다.
병원 답변 전달 담당자인 간호사|role,state,process||진료실에 바로 연결되지 않아 간호사가 의사에게 확인하고 오후에 전화하기로 했다. 병원 답변 전달 담당자인 간호사의 약속은 의학적 결정을 스스로 내린다는 뜻이 아니다.
가족 연락 담당자인 배우자|role,state,process||위기 때 내담자가 말하기 어렵다면 배우자가 형에게 상황을 알리기로 했다. 가족 연락 담당자인 배우자는 응급 판단을 혼자 떠맡지 않고 합의된 순서만 따른다.
예약 변경 담당자인 상담자|role,state,process||기관 사정으로 시간이 바뀌면 상담자가 가능한 후보를 먼저 보내기로 했다. 예약 변경 담당자인 상담자의 약속은 내담자 동의 없이 시간을 확정할 권한이 아니다.
근무표 확인 기한인 화요일|attribute,state,process||내담자는 다음 예약을 정하기 위해 화요일 저녁까지 근무표를 확인하겠다고 했다. 근무표 확인 기한인 화요일이 지나도 답이 없으면 예약 질문은 미해결로 유지된다.
수면 기록 제출 기한인 금요일|attribute,state,process||첫 닷새 기록을 금요일 오전 보안 메일로 보내기로 했다. 수면 기록 제출 기한인 금요일은 작성 완료와 상담자의 검토 완료를 같은 상태로 만들지 않는다.
인사팀 문의 기한의 연장|state,attribute,process||내담자는 월요일까지 묻기로 했지만 담당자가 휴가라 수요일로 바꾸자고 요청했다. 인사팀 문의 기한의 연장은 약속을 폐기하지 않고 새 날짜로 갱신한다.
병원 예약 약속의 이행|state,process,role||내담자는 면담 중 예약 화면을 보여 주며 다음 주 진료가 확정됐다고 말했다. 병원 예약 약속의 이행은 예약 행동이 끝난 상태지만 진료 결과까지 해결한 것은 아니다.
친구 연락 약속의 미이행|state,boundary,process||주말에 친구에게 전화하기로 했지만 내담자는 두려워서 하지 못했다고 말했다. 친구 연락 약속의 미이행은 실패를 숨기지 않고 이유와 다음 선택을 다시 논의하게 한다.
미이행 약속의 재시도 합의|state,process,function||긴 통화 대신 짧은 안부 문자를 화요일에 보내는 것으로 계획을 바꿨다. 미이행 약속의 재시도 합의는 원래 행동을 그대로 반복하는 것이 아니라 난이도를 조정한다.
연락 약속의 의도적 철회|state,boundary,process||내담자는 해당 친구가 안전하지 않다고 판단해 연락 계획을 거두겠다고 했다. 연락 약속의 의도적 철회는 미이행과 달리 현재 목표에서 제거된 상태다.
운동 과제의 부분 이행|state,attribute,process||주 세 번 걷기로 했지만 내담자는 두 번만 했고 각각 십 분을 채웠다. 운동 과제의 부분 이행은 전부 성공이나 전부 실패로 기록하지 않는다.
호흡 연습의 완료 보고|state,process,function||출근 전 닷새 동안 연습했고 날짜별로 표시한 기록이 제시됐다. 호흡 연습의 완료 보고는 수행 증거가 있어 합의된 기간의 약속을 닫는다.
카페인 기록의 자료 누락|state,boundary,other|기록 일부 미확인|잔 수는 적었지만 마신 시각이 사흘 빠져 있었다. 카페인 기록의 자료 누락은 과제를 했다는 사실과 분석 가능한 완료 상태를 구분한다.
휴식 계획의 과도한 확대|state,boundary,process||하루 저녁을 쉬기로 했는데 내담자는 일주일 내내 약속을 모두 취소했다. 휴식 계획의 과도한 확대는 합의 범위를 벗어난 행동으로 다시 검토한다.
노출 연습의 안전 중단|state,boundary,process||지하철 한 정거장을 타려다 흉통이 심해져 내담자는 역무원에게 도움을 요청하고 중단했다. 노출 연습의 안전 중단은 계획 미달이지만 무조건적인 실패로 평가하지 않는다.
면담 기록 공유 약속의 완료|state,role,process||상담자는 합의한 요약본을 당일 암호화된 경로로 보냈고 내담자가 수신을 확인했다. 면담 기록 공유 약속의 완료는 발송과 수신 두 상태가 모두 확인된 경우다.
비밀보장 범위 설명 약속의 이행|state,role,function||상담자는 첫 면담 말미에 일반 비밀보장과 안전 예외를 다시 설명했다. 비밀보장 범위 설명 약속의 이행은 내담자의 공유 동의와 별개의 정보 제공 완료다.
가족 면담 참석 약속의 취소|state,boundary,role||배우자는 참석하겠다고 했지만 당일 건강 문제로 오지 못한다고 연락했다. 가족 면담 참석 약속의 취소는 참석자 없는 면담으로 전환할지 새 날짜를 잡을지 질문을 다시 연다.
취소 뒤 대체 일정의 미확정|state,attribute,other|새 일정 미정|배우자는 다음 주가 가능하다고 했으나 구체적인 날을 제시하지 않았다. 취소 뒤 대체 일정의 미확정은 대략적인 가능성을 예약 완료로 쓰지 않는다.
위기 전화 약속의 담당자 변경|state,role,process||상담자의 휴무가 확인되어 같은 팀의 당직자가 연락을 맡기로 했다. 위기 전화 약속의 담당자 변경은 시각과 목적을 유지하면서 수행자만 갱신한다.
