concept|relations|other_type|text
서랍 멈춤 장치의 이탈 방지|function,state,boundary||서랍을 세게 당겨도 몸체에서 완전히 빠져 발등으로 떨어지지 않게 멈춤 장치를 둔다. 서랍 멈춤 장치의 이탈 방지는 개폐 범위를 조금 줄이는 대신 안전을 얻는다.
옷장 문짝 간격 균일 목표|state,attribute,boundary||두 문을 닫았을 때 중앙 틈과 위아래 여백이 눈에 띄게 달라지지 않아야 한다. 옷장 문짝 간격 균일 목표는 경첩 조정 뒤 실제 닫힘 상태에서 확인한다.
옷걸이 봉의 하중 지지 목표|function,state,attribute||겨울 외투를 여러 벌 걸어도 봉이 빠지거나 가운데가 크게 휘지 않아야 한다. 옷걸이 봉의 하중 지지 목표에는 봉 자체와 양쪽 받침의 강도가 포함된다.
수납장 내부 습기 환기 목표|function,process,state||밀폐된 수납장 안에 습기가 오래 머물지 않도록 뒤판이나 문에 작은 환기 통로를 둔다. 수납장 내부 습기 환기 목표는 먼지 유입을 지나치게 늘리지 않는 범위에서 달성한다.
싱크대 하부장의 누수 내성|function,state,attribute||배관에서 소량의 물이 떨어져도 하부 판이 바로 부풀거나 접착이 풀리지 않아야 한다. 싱크대 하부장의 누수 내성은 마감재와 모서리 봉합 상태로 시험한다.
도마의 식품 접촉 안전 목표|function,boundary,state||도마 표면에는 식품용으로 적합한 오일을 쓰고 독성이 확인되지 않은 도료는 피한다. 도마의 식품 접촉 안전 목표는 색이 예쁘다는 이유로 재료를 선택하지 않는다.
도마 세척 후 건조 목표|function,process,state||사용 뒤 물로 씻은 도마는 내부에 수분이 갇히지 않고 양면이 고르게 마를 수 있어야 한다. 도마 세척 후 건조 목표를 위해 받침 간격과 결 방향을 고려한다.
침대 프레임의 체중 분산 목표|function,part_of,state||매트리스 아래의 가로살은 사용자의 체중을 여러 지점으로 나누어 측면 틀에 전달한다. 침대 프레임의 체중 분산 목표는 중앙 지지대까지 연결되어야 완성된다.
침대 소음 억제 성공 조건|state,boundary,attribute||몸을 뒤척여도 접합부에서 삐걱거림이 반복되지 않아야 한다. 침대 소음 억제 성공 조건은 윤활제로 잠시 소리를 가리는 것보다 체결 상태를 바로잡는 데 있다.
협탁의 손 닿는 높이 목표|function,attribute,state||침대에 누운 사람이 무리하게 몸을 일으키지 않고 조명 스위치와 물컵에 닿을 수 있어야 한다. 협탁의 손 닿는 높이 목표는 침대 상면과 사용자의 팔 범위를 기준으로 정한다.
소파 테이블의 보행 여유 목표|function,state,boundary||소파 앞 테이블은 물건을 올릴 면적을 제공하면서도 사람이 지나갈 통로를 막지 않아야 한다. 소파 테이블의 보행 여유 목표는 방 크기와 배치 치수를 함께 본다.
접이식 탁자의 잠금 목표|function,state,boundary||다리를 펼친 뒤 잠금쇠가 완전히 걸려 사용 중 갑자기 접히지 않아야 한다. 접이식 탁자의 잠금 목표는 펼치기 쉬움보다 하중 아래 안전을 우선한다.
벤치 좌판의 장시간 편안함|function,attribute,state||오래 앉아도 좌판 앞쪽이 허벅지를 날카롭게 누르지 않고 깊이가 자세를 받쳐야 한다. 벤치 좌판의 장시간 편안함은 모서리 곡률과 좌판 폭으로 확인한다.
아기 의자의 끼임 방지 목표|function,boundary,state||아이의 손가락이 움직이는 부품 사이에 들어가 눌리지 않도록 간격과 덮개를 설계한다. 아기 의자의 끼임 방지 목표는 성인용 가구보다 좁은 위험 틈까지 살핀다.
현관 벤치의 신발 수납 목표|function,part_of,state||앉는 자리 아래에는 자주 신는 신발을 넣되 발끝이 통로로 튀어나오지 않게 칸을 배치한다. 현관 벤치의 신발 수납 목표는 착석 기능과 정리 기능을 한 몸체에 결합한다.
원목 상판의 계절 팽창 허용|process,state,boundary||원목은 계절 습도에 따라 폭이 달라지므로 상판을 몸체에 완전히 고정하지 않고 움직일 여유를 둔다. 원목 상판의 계절 팽창 허용은 나사 풀림과 구별되는 의도된 이동이다.
집성판 접착선 강도 목표|function,state,attribute||여러 판재를 붙인 상판은 접착선이 목재보다 먼저 갈라지지 않아야 한다. 집성판 접착선 강도 목표는 압착 압력과 접착제 경화 상태로 검증한다.
합판 모서리 보호 목표|function,state,boundary||노출된 합판 단면은 충격과 습기를 받기 쉬우므로 테두리 띠나 마감재로 감싼다. 합판 모서리 보호 목표는 겹 구조를 숨기는 장식만을 뜻하지 않는다.
무늬목 들뜸 방지 목표|function,process,state||얇은 무늬목은 바탕판에 기포 없이 붙고 온도 변화 뒤에도 가장자리가 들리지 않아야 한다. 무늬목 들뜸 방지 목표에는 접착과 압착, 수분 균형이 함께 관여한다.
대나무 판재의 갈라짐 억제|function,state,boundary||대나무 판재를 나사로 고정할 때는 끝부분에 미리 구멍을 내어 섬유가 벌어지는 것을 막는다. 대나무 판재의 갈라짐 억제는 체결력과 재료 손상을 함께 조절한다.
식탁 길이와 착석 인원 목표|function,attribute,state||여섯 사람이 팔꿈치를 지나치게 부딪치지 않고 식사할 수 있는 길이와 폭을 확보한다. 식탁 길이와 착석 인원 목표는 의자 폭과 다리 위치까지 포함해 계산한다.
의자 높이와 식탁 간격 목표|function,comparison,state||좌판과 식탁 상판 사이에는 허벅지가 끼지 않으면서 팔을 편하게 올릴 간격이 필요하다. 의자 높이와 식탁 간격 목표는 두 가구의 치수를 따로 정해서는 맞추기 어렵다.
서랍 깊이와 물건 크기 목표|function,attribute,state||보관할 공구의 가장 긴 치수를 재어 서랍 안쪽 깊이가 손잡이까지 수용하도록 정한다. 서랍 깊이와 물건 크기 목표는 외형 깊이가 아니라 실제 내부 공간으로 확인한다.
책장 폭과 출입문 통과 목표|function,state,boundary||완성된 책장이 작업실 문과 복도 모서리를 지나 설치 장소까지 이동할 수 있어야 한다. 책장 폭과 출입문 통과 목표는 최종 방의 벽 치수만 재서는 충족되지 않는다.
옷장 높이와 천장 조립 여유|function,attribute,boundary||세워 조립하는 옷장은 천장에 부딪치지 않도록 회전 대각선과 공구 공간을 남긴다. 옷장 높이와 천장 조립 여유는 설치 방식에 따라 달라지는 성공 조건이다.
침대 폭과 매트리스 맞춤 목표|function,state,attribute||매트리스가 프레임 안에서 움직이지 않되 억지로 눌러 넣지 않아도 되는 여유를 둔다. 침대 폭과 매트리스 맞춤 목표는 제품 표기보다 실측 치수를 따른다.
수납 칸의 바구니 호환 목표|function,state,attribute||정해 둔 바구니가 손잡이까지 걸리지 않고 들어가며 꺼낼 때 옆판을 긁지 않아야 한다. 수납 칸의 바구니 호환 목표는 내부 폭과 전면 개구부를 모두 확인한다.
작업대 높이의 허리 부담 감소|function,attribute,state||사용자가 자주 하는 대패질에서 허리를 깊게 굽히지 않는 높이로 작업대를 만든다. 작업대 높이의 허리 부담 감소는 사용자의 키와 작업 자세로 검증한다.
재봉 탁자의 무릎 공간 목표|function,state,boundary||재봉틀 아래에 앉았을 때 무릎이 보강대에 닿지 않고 발판을 움직일 수 있어야 한다. 재봉 탁자의 무릎 공간 목표는 상판 강성을 얻기 위한 가로대와 충돌할 수 있다.
창가 책상의 채광 활용 목표|function,state,boundary||책상은 자연광을 받되 화면에 강한 반사가 생기지 않는 방향으로 배치할 수 있어야 한다. 창가 책상의 채광 활용 목표는 밝기와 눈부심을 함께 조절한다.
벽걸이 선반의 고정 안전 목표|function,state,boundary||선반과 물건의 하중을 견딜 수 있는 벽체 위치에 앵커를 설치하고 체결 깊이를 확보한다. 벽걸이 선반의 고정 안전 목표는 석고판 표면에 나사만 박아서는 달성되지 않는다.
신발장의 냄새 배출 목표|function,process,state||젖은 신발에서 생긴 습기와 냄새가 장 안에 갇히지 않도록 아래위에 공기 통로를 둔다. 신발장의 냄새 배출 목표는 내용물이 보이지 않는 요구와 함께 맞춰야 한다.
욕실 선반의 물 빠짐 목표|function,process,state||선반 위에 고인 물이 뒤쪽에 머물지 않고 배수 방향으로 흘러야 한다. 욕실 선반의 물 빠짐 목표는 표면 경사와 부식에 강한 체결을 함께 요구한다.
창문 밑 수납장의 열 순환 목표|function,process,boundary||난방기 앞 수납장은 따뜻한 공기의 상승을 막지 않도록 아래와 위에 통풍 틈을 둔다. 창문 밑 수납장의 열 순환 목표는 수납 용량을 최대화하는 목표와 균형을 이룬다.
오디오 장식장의 진동 억제 목표|function,state,attribute||스피커와 기기가 작동할 때 선반과 문짝이 함께 울려 잡음을 만들지 않아야 한다. 오디오 장식장의 진동 억제 목표는 접합 강성과 완충 받침으로 확인한다.
화분 받침대의 물 손상 방지|function,state,boundary||물이 넘쳐도 목재 끝면과 바닥이 오래 젖지 않도록 방수 받이와 띄움 구조를 둔다. 화분 받침대의 물 손상 방지는 식물을 안정적으로 지지하는 목표와 함께 달성한다.
어린이 책상의 성장 대응 목표|function,process,state||아이의 키가 자라도 상판 높이와 발 받침을 단계적으로 조절할 수 있게 만든다. 어린이 책상의 성장 대응 목표는 현재 치수 하나에만 맞춘 완성을 피한다.
공구함의 이동 중 잠금 목표|function,state,boundary||손잡이를 들었을 때 서랍과 뚜껑이 열려 공구가 쏟아지지 않도록 잠금 장치를 둔다. 공구함의 이동 중 잠금 목표는 작업 중 빠른 접근과 별도로 시험한다.
접이식 의자의 보관 부피 목표|function,state,attribute||접었을 때 여러 개를 벽에 세워 둘 수 있고 돌출된 부품이 서로 걸리지 않아야 한다. 접이식 의자의 보관 부피 목표는 펼친 상태의 안정성을 해치지 않는 범위에서 정한다.
모듈 선반의 재배치 목표|function,process,state||필요가 바뀌면 선반 칸을 분리하거나 순서를 바꿔 다른 벽 길이에 맞출 수 있어야 한다. 모듈 선반의 재배치 목표는 연결부를 반복 사용해도 헐거워지지 않아야 한다.
장부맞춤의 벌어짐 없는 결합|function,state,boundary||장부와 장붓구멍은 손으로 끼울 수 있으면서도 하중을 받으면 틈이 더 벌어지지 않아야 한다. 장부맞춤의 벌어짐 없는 결합은 접착제만으로 큰 오차를 메우지 않는다.
도브테일 서랍의 인장 저항 목표|function,state,attribute||서랍 앞판을 반복해서 당겨도 꼬리 모양 접합부가 빠지지 않고 힘을 옆판으로 전달해야 한다. 도브테일 서랍의 인장 저항 목표는 무늬가 선명한 것과 별개다.
촉 연결부의 회전 억제 목표|function,state,boundary||둥근 촉을 두 개 이상 배치해 판재가 접합 축을 중심으로 비틀리지 않게 한다. 촉 연결부의 회전 억제 목표는 접착 면적과 위치 정확도를 함께 요구한다.
비스킷 접합의 면 정렬 목표|function,state,attribute||넓은 판을 이어 붙일 때 비스킷은 두 판의 윗면이 같은 높이로 만나도록 안내해야 한다. 비스킷 접합의 면 정렬 목표는 구조 강도를 전부 대신하지 않는다.
나사 체결부의 풀림 방지 목표|function,state,boundary||반복 진동을 받는 경첩과 손잡이는 나사가 서서히 풀리지 않도록 적절한 길이와 체결 토크를 갖춘다. 나사 체결부의 풀림 방지 목표는 목재를 갈라지게 할 만큼 세게 조이는 것과 다르다.
볼트 조립 가구의 재분해 목표|function,process,state||이사할 때 부품을 손상시키지 않고 풀었다가 같은 구멍에 다시 조립할 수 있어야 한다. 볼트 조립 가구의 재분해 목표는 접착제로 영구 고정하는 방식과 양립하지 않는다.
코너 블록의 프레임 보강 목표|function,part_of,state||의자 좌판 아래 코너 블록은 앞뒤 프레임이 벌어지는 힘을 분산한다. 코너 블록의 프레임 보강 목표는 작은 부품이 전체 구조를 지지하는 하위 목표다.
뒤판의 직각 유지 목표|function,state,part_of||수납장 뒤판을 정확히 고정하면 옆판과 상판이 마름모꼴로 틀어지는 것을 막을 수 있다. 뒤판의 직각 유지 목표는 뒷면을 가리는 장식 기능보다 구조 역할이 크다.
가로대의 다리 벌어짐 억제|function,state,part_of||식탁 다리 사이 가로대는 옆힘을 받을 때 다리가 바깥으로 퍼지는 것을 막는다. 가로대의 다리 벌어짐 억제는 다리 자체 두께만 늘리는 대안과 비교한다.
중앙 지지대의 선반 처짐 억제|function,state,part_of||폭이 넓은 선반 가운데에 지지대를 세워 하중을 두 짧은 구간으로 나눈다. 중앙 지지대의 선반 처짐 억제는 책을 놓을 공간 일부를 차지하는 대가가 있다.
접착면의 빈틈 없는 압착 목표|process,state,boundary||접착제를 바른 두 면은 경화가 끝날 때까지 일정한 압력으로 맞닿아 있어야 한다. 접착면의 빈틈 없는 압착 목표는 풀을 모두 짜내는 과도한 힘을 요구하지 않는다.
접착제 도포량의 균일 목표|process,attribute,state||접합면 전체에 얇고 끊기지 않는 막이 생기도록 접착제를 펴 바른다. 접착제 도포량의 균일 목표는 가장자리에서 소량이 배어 나오는 상태로 확인한다.
접착 경화 시간 준수 목표|process,state,boundary||조립한 부품은 제조사가 제시한 경화 시간이 지나기 전에 클램프를 풀거나 하중을 주지 않는다. 접착 경화 시간 준수 목표는 표면이 말라 보이는 것만으로 완료되지 않는다.
클램프 압력의 변형 방지 목표|process,state,attribute||클램프는 접합면을 붙일 만큼 조이되 얇은 판이 휘거나 모서리가 눌리지 않게 배치한다. 클램프 압력의 변형 방지 목표는 압력 분산 패드를 사용해 확인한다.
모서리 직각 조립 성공 조건|state,attribute,boundary||프레임 두 대각선 길이가 같고 직각자로 확인한 네 모서리에 빛 틈이 없어야 한다. 모서리 직각 조립 성공 조건은 한 모서리만 맞는 것으로 충족되지 않는다.
대각선 길이 일치 목표|state,comparison,attribute||사각 몸체의 두 대각선을 재어 차이가 허용 범위 안인지 확인한다. 대각선 길이 일치 목표는 조립 중 비틀림을 수치로 판정하는 하위 기준이다.
상판과 앞판의 면 맞춤 목표|state,attribute,boundary||서랍을 닫았을 때 앞판이 몸체와 한 면을 이루고 한쪽 모서리만 튀어나오지 않아야 한다. 상판과 앞판의 면 맞춤 목표는 손잡이 위치보다 먼저 조정한다.
문짝의 수평 유지 목표|state,attribute,boundary||경첩을 조절한 뒤 문짝 위선이 몸체 상단과 평행하고 시간이 지나도 처지지 않아야 한다. 문짝의 수평 유지 목표에는 경첩 수와 나사 고정력이 함께 필요하다.
서랍 레일의 평행 설치 목표|process,state,attribute||좌우 레일은 같은 높이와 깊이에 평행하게 달려 서랍이 비스듬히 끼지 않게 한다. 서랍 레일의 평행 설치 목표는 몸체 내부 폭도 함께 측정해야 달성된다.
경첩 컵 구멍의 깊이 목표|process,attribute,boundary||숨은 경첩의 컵은 문짝 표면을 뚫지 않으면서 금속 부품이 완전히 들어갈 깊이로 판다. 경첩 컵 구멍의 깊이 목표는 드릴 끝의 표시만 믿지 않고 시험 조각으로 확인한다.
손잡이 위치의 좌우 대칭 목표|state,comparison,attribute||두 문짝의 손잡이는 기준 모서리에서 같은 거리와 높이에 놓여야 한다. 손잡이 위치의 좌우 대칭 목표는 종이 지그와 실측값을 함께 사용한다.
자석 캐치의 닫힘 유지 목표|function,state,boundary||문을 가볍게 밀면 자석 캐치가 잡아 주고 진동에도 스스로 열리지 않아야 한다. 자석 캐치의 닫힘 유지 목표는 사용자가 과도한 힘으로 당겨야 하는 상태를 피한다.
서랍 손잡이의 인체공학 목표|function,attribute,state||손가락이 충분히 들어가고 모서리가 살을 누르지 않도록 손잡이 깊이와 굵기를 정한다. 서랍 손잡이의 인체공학 목표는 외관과 실제 잡기 편함을 함께 본다.
캐스터의 방향 전환 목표|function,process,state||이동식 작업대는 좁은 공간에서 부드럽게 회전하고 직진할 때 바퀴가 떨리지 않아야 한다. 캐스터의 방향 전환 목표는 하중을 실은 상태에서 시험한다.
캐스터 잠금의 정지 목표|function,state,boundary||브레이크를 밟으면 작업대가 대패질 힘에 밀리지 않고 같은 위치를 유지해야 한다. 캐스터 잠금의 정지 목표는 빈 작업대를 손으로 잡은 시험보다 엄격하다.
목재 수분율의 조립 적합 목표|state,attribute,boundary||가구를 만들 목재는 사용 공간과 가까운 수분율에 도달한 뒤 재단해야 한다. 목재 수분율의 조립 적합 목표는 젖은 판재가 마르며 뒤틀리는 위험을 줄인다.
판재 뒤틀림 선별 목표|process,state,boundary||재단 전에 판재를 평면 위에서 살펴 심한 활 모양 휨이나 비틀림이 있는 재료를 제외한다. 판재 뒤틀림 선별 목표는 대패로 고칠 수 있는 범위와 폐기 범위를 나눈다.
옹이 위치의 구조 안전 목표|state,boundary,attribute||다리나 가로대의 가장 큰 인장 구간에는 갈라진 옹이가 놓이지 않도록 부재 방향을 정한다. 옹이 위치의 구조 안전 목표는 무늬 선호보다 하중 경로를 우선한다.
목리 방향의 파손 억제 목표|process,state,boundary||길고 가는 부재는 섬유가 힘의 방향을 따라 이어지도록 재단해 끝부분이 쉽게 쪼개지지 않게 한다. 목리 방향의 파손 억제 목표는 판재 배치 단계에서 결정된다.
색상과 무늬의 연속성 목표|state,attribute,comparison||이어 붙이는 상판은 인접한 판재의 색과 나뭇결이 갑자기 끊겨 보이지 않도록 순서를 고른다. 색상과 무늬의 연속성 목표는 구조 결함이 없는 재료 안에서 추구한다.
재단 치수의 허용 오차 목표|process,attribute,boundary||같은 길이의 다리 네 개는 도면 치수에서 벗어난 정도가 조립 허용 범위 안에 있어야 한다. 재단 치수의 허용 오차 목표는 모든 부품을 절대적으로 같은 수치로 만드는 것과 다르다.
톱날 폭 보정 목표|process,attribute,boundary||표시선의 어느 쪽으로 톱날이 지나갈지 정해 실제 부품 길이에서 톱밥 폭이 빠지지 않게 한다. 톱날 폭 보정 목표는 기준 면과 버릴 쪽을 명확히 표시한다.
반복 부품 길이 일치 목표|process,comparison,state||의자 다리처럼 같은 부품은 하나의 기준 블록을 사용해 길이를 반복 측정한다. 반복 부품 길이 일치 목표는 각 부품에 줄자를 새로 대며 생기는 누적 오차를 줄인다.
절단면의 직각 성공 조건|state,attribute,boundary||판재 끝을 직각자로 댔을 때 전 폭에서 빛 틈이 보이지 않아야 한다. 절단면의 직각 성공 조건은 위에서 본 선만 곧은 상태로는 부족하다.
원형 재단의 곡률 일치 목표|process,state,attribute||둥근 테이블 테두리는 중심에서 잰 반지름이 여러 지점에서 일정해야 한다. 원형 재단의 곡률 일치 목표는 샌딩으로 큰 찌그러짐을 감추지 않는다.
홈 파기의 폭과 깊이 목표|process,attribute,state||선반을 끼우는 홈은 부품이 흔들리지 않고 바닥까지 닿도록 폭과 깊이를 맞춘다. 홈 파기의 폭과 깊이 목표는 시험 조각의 맞춤으로 먼저 확인한다.
장붓구멍 중심 정렬 목표|process,state,attribute||장붓구멍은 부재 두께의 중심에 놓여 양쪽 벽이 비슷한 두께를 유지해야 한다. 장붓구멍 중심 정렬 목표는 접합 뒤 옆면이 터지는 위험을 줄인다.
나사 예비 구멍의 균열 방지|process,function,boundary||목재 끝 가까이에 나사를 박기 전에 뿌리 지름에 맞는 예비 구멍을 내어 갈라짐을 막는다. 나사 예비 구멍의 균열 방지는 나사의 물림 길이를 지나치게 줄이지 않는다.
카운터싱크의 머리 매립 목표|process,state,boundary||접시머리 나사는 표면 위로 튀어나오지 않되 너무 깊어 목재 섬유를 찢지 않아야 한다. 카운터싱크의 머리 매립 목표는 마감 전 손으로 쓸어 확인한다.
모따기의 손 베임 방지 목표|function,process,state||손이 자주 닿는 판재 모서리는 일정한 폭으로 모따기해 날카로움을 없앤다. 모따기의 손 베임 방지 목표는 조립 치수를 바꾸지 않는 범위에서 수행한다.
둥근 모서리의 반지름 일치|state,attribute,comparison||테이블 네 모서리는 같은 반지름으로 다듬어 한쪽만 더 뭉툭해 보이지 않아야 한다. 둥근 모서리의 반지름 일치는 형판으로 비교한다.
샌딩 흠집 제거 목표|process,state,boundary||마감 전에 밝은 빛을 비스듬히 비춰 거친 사포 자국과 회전 흠집이 남지 않았는지 확인한다. 샌딩 흠집 제거 목표는 고운 가루가 생겼다는 사실만으로 완료되지 않는다.
사포 입도 전환 목표|process,classification,boundary||거친 입도로 평탄화를 끝낸 뒤 중간 입도와 고운 입도로 순서를 올려 깊은 흠집을 점차 없앤다. 사포 입도 전환 목표는 한 단계를 건너뛰어 시간을 줄이는 것보다 표면 품질을 지킨다.
결 방향 샌딩 목표|process,state,boundary||마지막 샌딩은 나뭇결을 따라 움직여 가로 흠집이 투명 마감 아래 드러나지 않게 한다. 결 방향 샌딩 목표는 원형 샌더 사용 뒤 손 샌딩으로 마무리한다.
분진 제거의 도막 접착 목표|process,state,function||도료를 바르기 전 표면과 모서리의 미세 먼지를 제거해 도막이 들뜨지 않게 한다. 분진 제거의 도막 접착 목표는 젖은 걸레가 새 수분을 남기지 않도록 한다.
오일 침투의 균일 목표|process,state,attribute||목재 오일은 마른 부분이 생기지 않도록 얇게 펴 바르고 일정 시간 뒤 남은 양을 닦는다. 오일 침투의 균일 목표는 웅덩이처럼 고인 광택을 피한다.
바니시 도막의 기포 억제|process,state,boundary||붓을 지나치게 흔들지 않고 얇은 층을 올려 굳은 표면에 기포 구멍이 남지 않게 한다. 바니시 도막의 기포 억제는 한 번에 두껍게 바르는 속도 목표와 충돌한다.
도장 색상의 판재 간 일치|state,comparison,attribute||이어진 문짝 여러 장은 건조 뒤 색 농도와 광택이 눈에 띄게 다르지 않아야 한다. 도장 색상의 판재 간 일치는 같은 배치의 도료와 시험 조각으로 관리한다.
도막 경화 후 눌림 저항 목표|state,attribute,boundary||마감재가 굳은 뒤 손톱이나 완충재에 쉽게 자국이 남지 않아야 포장할 수 있다. 도막 경화 후 눌림 저항 목표는 겉면이 마른 시간보다 실제 경화 상태로 판정한다.
서랍 내부의 냄새 저감 목표|function,process,state||마감 뒤 서랍을 닫아 두어도 강한 용제 냄새가 물건에 배지 않도록 충분히 환기한다. 서랍 내부의 냄새 저감 목표는 출고 일정보다 사용자 안전을 우선한다.
야외 벤치의 자외선 내구 목표|function,state,attribute||햇빛을 오래 받는 벤치는 표면이 빠르게 갈라지거나 색이 벗겨지지 않는 마감 체계를 갖춰야 한다. 야외 벤치의 자외선 내구 목표는 실내 가구용 도료 시험만으로 대신할 수 없다.
욕실 가구의 도막 방수 목표|function,state,boundary||물방울이 반복해서 닿는 면과 절단 단면은 수분이 스며들지 않도록 여러 겹 봉합한다. 욕실 가구의 도막 방수 목표는 한 번 물을 튀긴 짧은 시험보다 장시간 노출을 본다.
식탁 표면의 뜨거운 컵 내성|function,state,attribute||뜨거운 컵을 잠시 올려도 상판에 흰 자국이나 도막 들뜸이 생기지 않아야 한다. 식탁 표면의 뜨거운 컵 내성은 받침 사용을 권장하더라도 별도로 확인한다.
책상 상판의 필기 압흔 억제|function,state,attribute||종이 한 장 위에서 연필을 세게 눌러도 상판에 깊은 자국이 쉽게 남지 않게 재료와 마감을 고른다. 책상 상판의 필기 압흔 억제는 표면 경도 시험으로 검증한다.
주방 선반의 세제 내성 목표|function,state,boundary||희석 세제로 닦은 뒤에도 도막이 끈적이거나 색이 빠지지 않아야 한다. 주방 선반의 세제 내성 목표는 물에 대한 내성만 확인해서는 부족하다.
어린이 가구의 무독성 마감 목표|function,boundary,state||아이의 손과 입이 닿을 수 있는 가구에는 안전 기준이 확인된 마감재를 사용한다. 어린이 가구의 무독성 마감 목표는 냄새가 약하다는 감각만으로 판단하지 않는다.
목재 끝면의 수분 차단 목표|function,state,process||수분을 빠르게 빨아들이는 끝면에는 도료가 충분히 스며들어 다른 면과 비슷한 보호층을 이루어야 한다. 목재 끝면의 수분 차단 목표는 첫 도포 뒤 추가 흡수 여부를 확인한다.
검은 철물의 녹 방지 목표|function,state,boundary||습한 공간에 쓰는 검은 철물은 피막 손상 부위에서도 녹이 빠르게 번지지 않아야 한다. 검은 철물의 녹 방지 목표는 색상 유지와 구조 안전을 함께 다룬다.
가구 전체의 색조 조화 목표|state,attribute,comparison||상판, 다리, 문짝은 서로 다른 판재를 써도 한 가구 안에서 색조가 불연속적으로 튀지 않아야 한다. 가구 전체의 색조 조화 목표는 자연 무늬를 완전히 같게 만드는 요구가 아니다.
손이 닿는 면의 촉감 목표|function,state,attribute||팔걸이와 손잡이는 거친 섬유나 끈적임 없이 부드럽게 느껴져야 한다. 손이 닿는 면의 촉감 목표는 장갑을 벗고 여러 방향으로 쓸어 확인한다.
숨은 면의 최소 마감 목표|function,state,boundary||서랍 밑면처럼 잘 보이지 않는 곳도 가시와 습기 흡수를 막을 정도로 샌딩하고 봉합한다. 숨은 면의 최소 마감 목표는 보이지 않는다는 이유로 생략하지 않는다.
모서리 도막의 끊김 방지|process,state,boundary||날카로운 모서리는 도료가 얇게 끊기기 쉬우므로 가볍게 둥글리고 충분히 덧바른다. 모서리 도막의 끊김 방지는 외형 선을 무디게 만들지 않는 범위에서 수행한다.
목표 광택의 일관성 확보|state,attribute,comparison||넓은 상판을 비스듬히 보았을 때 일부만 과도하게 반짝이거나 흐리지 않아야 한다. 목표 광택의 일관성 확보는 최종 연마 방향과 도포 두께로 관리한다.
가구 조립 순서의 접근성 목표|process,function,boundary||마지막 부품을 끼울 때 드라이버와 클램프가 들어갈 공간이 남도록 조립 순서를 정한다. 가구 조립 순서의 접근성 목표는 완성 형상만 보고는 놓치기 쉽다.
숨은 나사 위치의 정비 가능성|function,state,boundary||경첩이나 레일을 교체할 때 다른 판재를 부수지 않고 체결 나사에 접근할 수 있어야 한다. 숨은 나사 위치의 정비 가능성은 깔끔한 외관과 함께 확보한다.
교체 가능한 발 받침 목표|function,part_of,state||바닥과 닿는 발 받침은 마모되면 가구 본체를 손상시키지 않고 새 부품으로 바꿀 수 있게 한다. 교체 가능한 발 받침 목표는 소모 부품과 구조 부품을 분리한다.
표준 규격 경첩의 호환 목표|function,classification,state||문짝 경첩은 나중에 같은 컵 지름과 나사 간격의 시판 부품으로 교체할 수 있어야 한다. 표준 규격 경첩의 호환 목표는 독특한 외형보다 유지 보수를 쉽게 한다.
